model,dataset,display_name,role,domain,freq,seasonal_m,provenance_status,provenance_evidence_scope,layer,point_index,point_type,relative_depth,relative_position,kind,train_loss,val_loss,test_loss,test_loss_ci_lo,test_loss_ci_hi,test_mase,test_mae,test_wql,weight_decay,is_tunnel_entrance,is_reference_point,effective_rank_train_headline,normalized_effective_rank_train_headline,native_loss,native_mase
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L1,1,block_depth,0.08333333333333333,0.08333333333333333,block,0.1884495485039532,0.2125550719598929,0.20401198649778962,0.17838306395957867,0.22867078515312944,1.2662213339165787,0.33648006471063846,0.08479013572073821,3.0,True,False,8.657733239617906,0.011273090155752482,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L2,2,block_depth,0.16666666666666666,0.16666666666666666,block,0.181146041657161,0.21220833893554905,0.20320345546739796,0.1781245776277501,0.22781650986483631,1.2198962921695078,0.32472643314401406,0.08213293868800317,3.0,False,False,10.885925845178622,0.014174382610909664,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L3,3,block_depth,0.25,0.25,block,0.17611269608348437,0.20990210655145347,0.200329087752228,0.17495808970221938,0.22503026130143552,1.1985214730644254,0.32293172788557806,0.08139737358661235,3.0,False,False,15.053460483278016,0.01960086000426825,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L4,4,block_depth,0.3333333333333333,0.3333333333333333,block,0.17108345303919642,0.20818137913011014,0.19782296490545073,0.16971950102209424,0.22555404534990275,1.2031054766558082,0.3258737713062066,0.08133096484300077,3.0,False,False,26.06650808638222,0.03394076573747685,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L5,5,block_depth,0.4166666666666667,0.4166666666666667,block,0.16602498668391616,0.20638249612723789,0.20149992235625783,0.17266069662291558,0.229750966730838,1.263707024854525,0.32736554081394603,0.08137560555570682,3.0,False,False,42.29077765838558,0.055066116742689554,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L6,6,block_depth,0.5,0.5,block,0.16468456529022077,0.21104417694732547,0.2036211792534838,0.17389980990750095,0.2324536429097255,1.2622588014102885,0.3300736605009873,0.08228954976951655,3.0,False,False,69.47301516667248,0.09045965516493813,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L7,7,block_depth,0.5833333333333334,0.5833333333333334,block,0.16301833066175367,0.2069195705310752,0.20263506410022578,0.17376229305906843,0.2302932706195861,1.2505880210711222,0.32374040438918017,0.08059913331498905,3.0,False,False,79.24745185355984,0.10318678626765604,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L8,8,block_depth,0.6666666666666666,0.6666666666666666,block,0.16155075993110965,0.20910999660069743,0.2027068044990301,0.17563229827210308,0.22889458712112778,1.2600835749525647,0.3257898811373639,0.08022962588165104,3.0,False,False,85.02439810025618,0.1107088516930419,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L9,9,block_depth,0.75,0.75,block,0.16152606941919928,0.21001435086751977,0.20600525631258884,0.17766179100532706,0.23387030361530678,1.2902216102197366,0.33177788635726824,0.0819283012195238,3.0,False,False,79.53813174853305,0.10356527571423574,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L10,10,block_depth,0.8333333333333334,0.8333333333333334,block,0.16239754959053682,0.20768893898154298,0.20542755195250115,0.17539768992379928,0.23573550078629818,1.2191385009443867,0.32014833763735634,0.08139869766340187,3.0,False,False,57.71955978870435,0.0751556768082088,0.19243897823616862,1.1274563050077802
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L11,11,block_depth,0.9166666666666666,0.9166666666666666,block,0.17007106473372777,0.20817906704420844,0.20307978506510457,0.17467720398368936,0.23135764796752478,1.236109929446113,0.31486242456214897,0.07922267077807686,3.0,False,False,23.325076084907646,0.030371192818890166,0.19243897823616862,1.1274563050077802
