model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,n_probe_params,test_loss,test_loss_ci_hi,test_loss_ci_lo,test_loss_delta_ci_hi,test_loss_delta_ci_lo,test_loss_delta_vs_last,test_loss_point,test_mae,test_mae_ci_hi,test_mae_ci_lo,test_mae_delta_ci_hi,test_mae_delta_ci_lo,test_mae_delta_vs_last,test_mae_point,test_mase,test_mase_ci_hi,test_mase_ci_lo,test_mase_delta_ci_hi,test_mase_delta_ci_lo,test_mase_delta_vs_last,test_mase_point,test_wql,test_wql_ci_hi,test_wql_ci_lo,test_wql_delta_ci_hi,test_wql_delta_ci_lo,test_wql_delta_vs_last,test_wql_point,train_loss,val_loss,wd_at_grid_max,wd_at_grid_min,weight_decay
timesfm3,electricity_15min,Electricity 15min,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,737856,0.2022179812192917,0.22195909753697746,0.18501420486825054,0.010062685000660434,-0.00416972953861736,0.0027144589525370244,0.20221798168850763,93.34213075455392,152.59654851609778,48.711418355192535,2.4372440459941425,-15.080794777682145,-4.783871065080206,93.34213075455392,1.3352423760829644,1.506965707394331,1.177795368712052,0.0516215587388416,-0.01587010383339124,0.01782083821004643,1.3352423760829644,1.1736942902935064,1.6527826777392904,0.8962353183433646,0.046767989739624774,-0.12224916877192368,-0.056851254592154676,1.1736942902935064,0.12742677330970764,0.1640763282775879,False,False,10.0
timesfm3,electricity_15min,Electricity 15min,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,737856,0.2014816552400589,0.22179772197233355,0.18375775949773557,0.009688187612021592,-0.002496468048642261,0.0034507770972852514,0.2014816635437594,91.06238797808167,146.01858099011477,48.961875708033354,2.2563097489036315,-8.387458742410134,-2.5041282886079586,91.06238797808167,1.340525229502557,1.5127264585423872,1.1840655815036374,0.04456602834044622,-0.018787718585736475,0.012537984790453871,1.340525229502557,1.1408361565995662,1.5908996262668054,0.8774584091233563,0.0583183309153727,-0.07964021276396563,-0.02399312089821448,1.1408361565995662,0.1383199691772461,0.1625678688287735,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,5,L5,block,block_depth,True,5,0.25,0.25,False,False,False,737856,0.20725832879543304,0.22708145288238657,0.18971346976192854,0.0042235346070227464,-0.008589924598923153,-0.0023259023161789905,0.20725834295722365,91.5169480739015,147.36370532374147,49.0050520081103,2.287373875169311,-11.070506313732169,-2.958688384427788,91.5169480739015,1.3477984757760166,1.5236975931583017,1.187344953037764,0.03873606652721376,-0.02860548024262184,0.005264738516994161,1.3477984757760166,1.1781658439125842,1.6105387046444235,0.9221785151968027,0.015580691336797575,-0.12465346430748643,-0.06132280821123248,1.1781658439125842,0.13030418753623962,0.16332072019577026,False,False,10.0
timesfm3,electricity_15min,Electricity 15min,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,737856,0.2072802484035492,0.22768153914549025,0.1893441794571673,0.0042919119581836295,-0.008736362689679485,-0.002347803951902261,0.20728024459294692,91.7057698476962,149.27076063130028,48.62696719028391,2.8183030742361654,-11.14620422490863,-3.147510158222488,91.7057698476962,1.3433321530011408,1.5176453641090057,1.1865900642991014,0.042657756350912415,-0.02219037631479894,0.009731061291869958,1.3433321530011408,1.1751825651416254,1.6544096754866253,0.8938837029654937,0.02220306800774797,-0.11259616658868178,-0.05833952944027376,1.1751825651416254,0.12513774633407593,0.16890329122543335,False,False,10.0
timesfm3,electricity_15min,Electricity 15min,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,737856,0.20244307816028595,0.22280174926250373,0.18449653470177801,0.008630976166917381,-0.0030963029947046654,0.0024893633907532853,0.20244307725029137,92.14105239798232,148.58093705676865,49.04967272433933,2.2271887823754213,-12.522262488867076,-3.582792708508606,92.14105239798232,1.343955979072702,1.5187336562675928,1.1862413942924375,0.04120966770555947,-0.0211414927391948,0.009107235220308763,1.343955979072702,1.1589744253699645,1.5880264992448927,0.9038836775703107,0.04279436286629947,-0.10621165509116527,-0.04213138966861285,1.1589744253699645,0.13575495779514313,0.17134137451648712,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,737856,0.20743179321289062,0.2279932830749321,0.1892907914303897,0.004316564014480069,-0.008768227589423321,-0.0024993474815638017,0.20743178812260846,92.95246456135521,150.96156333388052,49.24181921014623,2.352183369176521,-14.93333058254394,-4.394204871881499,92.95246456135521,1.3514049908759853,1.5286191404668392,1.1930435536574937,0.034455016995537,-0.030471923959237535,0.001658223417025484,1.3514049908759853,1.16992006809762,1.6115383776827437,0.9066565180641265,0.014880778657138874,-0.10241073664977537,-0.053077032396268375,1.16992006809762,0.12180820107460022,0.17107772827148438,False,False,10.0
timesfm3,electricity_15min,Electricity 15min,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,737856,0.2017403095960617,0.22235867501243603,0.18347633440751326,0.009256293672272032,-0.002264893208168265,0.0031921306468603305,0.20174030999418432,93.00554648840055,151.2138645256734,49.33058216666178,2.2008828013738344,-14.971727735360448,-4.447286798926839,93.00554648840055,1.3472616424615722,1.527930490707936,1.1846443672982374,0.03685076297097614,-0.024013072726730193,0.00580157183143859,1.3472616424615722,1.1456094474876466,1.5953230189144538,0.8776946203959539,0.04064764023246905,-0.07688398678776732,-0.02876641178629491,1.1456094474876466,0.13361917436122894,0.17207001149654388,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,10,L10,block,block_depth,True,10,0.5,0.5,False,False,False,737856,0.20209407806396484,0.2227462942264121,0.1840436801154394,0.00857773033212444,-0.002301805775314001,0.0028383700276604085,0.20209407061338425,90.27000634751415,145.08877069988074,48.792938788618315,3.4973720099210297,-9.526735361943773,-1.7117466580404397,90.27000634751415,1.3419459522698711,1.5175808913087725,1.1850132545271828,0.04179057095228805,-0.017811824548181022,0.011117262023139673,1.3419459522698711,1.129646160818074,1.5521948671101562,0.8790470075352953,0.06281262752943954,-0.0705441502696103,-0.012803125116722214,1.129646160818074,0.13380418717861176,0.17225322127342224,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,11,L11,block,block_depth,True,11,0.55,0.55,False,False,False,737856,0.20751729607582092,0.22802596640460307,0.18923494891149795,0.0036856297382246114,-0.008216354486226813,-0.0025848567428934655,0.20751729738393812,91.42074878095666,147.7009568073593,49.42904025046397,2.159396071501608,-9.443313048945432,-2.862489091482942,91.42074878095666,1.3616582223658857,1.5388574638608883,1.2024572888645122,0.023252183390493807,-0.039685791126103175,-0.008595008072874943,1.3616582223658857,1.1707087789957622,1.6279290705879281,0.9015479620954963,0.01997134781610245,-0.10425424219754689,-0.05386574329441052,1.1707087789957622,0.11789556592702866,0.16872747242450714,False,False,10.0
timesfm3,electricity_15min,Electricity 15min,12,L12,block,block_depth,True,12,0.6,0.6,False,False,False,737856,0.2040853053331375,0.2242866117916006,0.18630533579786712,0.006583925671093441,-0.004313305797026915,0.0008471455595648048,0.20408529508147985,90.12400062708772,143.88157632507975,49.60884455253593,3.427780740928941,-8.162009558139951,-1.5657409376140095,90.12400062708772,1.3526462878015355,1.526585373174553,1.1966038132431285,0.03156891985478716,-0.028330530702881763,0.00041692649147528904,1.3526462878015355,1.1284274410153474,1.5466480103334508,0.8822520217120259,0.06311479709546042,-0.062389196085460515,-0.011584405313995738,1.1284274410153474,0.13252198696136475,0.16642038524150848,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,13,L13,block,block_depth,True,13,0.65,0.65,False,False,False,737856,0.20385345816612244,0.22426961861472602,0.18605744368112326,0.0065684434637882354,-0.0037825804086444774,0.0010789880202016766,0.20385345262084298,90.31218497730872,143.15237216686552,49.96126562252763,3.735855036959726,-8.705779245609373,-1.7539252878350027,90.31218497730872,1.3712918479856833,1.5449258377643706,1.2162319563888822,0.010879778736859375,-0.04466365737041298,-0.01822863369267247,1.3712918479856833,1.122619785177091,1.5363782316748527,0.8763853379317612,0.06571290039428776,-0.05625974385832842,-0.005776749475739251,1.122619785177091,0.13265572488307953,0.16581878066062927,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,14,L14,block,block_depth,True,14,0.7,0.7,False,False,False,737856,0.20302151143550873,0.22336257433426346,0.18503269112192605,0.0074508928782697405,-0.002960361835354836,0.0019109342531621054,0.20302150638788255,90.08379856901499,142.0882538628877,50.33640049688797,2.0125557439533823,-5.552633232903144,-1.5255388795412728,90.08379856901499,1.373496085297424,1.5514390216427287,1.2133026371866389,0.007261755237526342,-0.04710292592111279,-0.020432871004413267,1.373496085297424,1.1245619443697736,1.553337575966306,0.8709358977324004,0.05223545574251569,-0.04677665796194249,-0.007718908668421953,1.1245619443697736,0.1300228387117386,0.16477197408676147,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,15,L15,block,block_depth,True,15,0.75,0.75,False,False,False,737856,0.2028980553150177,0.22324155532890033,0.1851744833505421,0.007335009698521422,-0.0025231858967796374,0.0020343825107312363,0.20289805813031342,93.5263340422034,150.68640605354145,49.9194430468289,0.9927328864360315,-13.54932190815298,-4.968074352729687,93.5263340422034,1.358976011339717,1.5372395176851184,1.2011638115780898,0.021669696541264775,-0.03229015988879067,-0.005912797046706109,1.358976011339717,1.1449793649962121,1.6141094486777332,0.8716502097158889,0.03421016608962049,-0.062046350123676285,-0.02813632929486043,1.1449793649962121,0.12876717746257782,0.16378909349441528,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,16,L16,block,block_depth,True,16,0.8,0.8,False,False,False,737856,0.20037609338760376,0.22145669133480608,0.18192721489596517,0.00929616855222819,0.00030193659548030937,0.0045563563818240005,0.20037608425922065,92.33651143996505,150.0606279368238,48.684764650597316,1.7160013631679205,-11.203779158698941,-3.7782517504913358,92.33651143996505,1.3342495163088035,1.5140928746898914,1.175018148666178,0.045473270399177236,-0.008055425744385735,0.01881369798420729,1.3342495163088035,1.1523830066405685,1.645231199339387,0.8643529502225166,0.041755497878110046,-0.08436084387615125,-0.03553997093921679,1.1523830066405685,0.1258506029844284,0.16035763919353485,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,17,L17,block,block_depth,True,17,0.85,0.85,False,False,False,737856,0.20196186006069183,0.22290621813322692,0.1836919935256641,0.007112895313451314,-0.0008856085139746006,0.0029705849454830513,0.2019618556955616,90.69881480227502,146.94511054545987,48.173542335913154,2.7506065578169787,-9.406604101095525,-2.1405551128013087,90.69881480227502,1.3142185574569107,1.4932517315079277,1.1518476685754653,0.06493629404151281,0.01251431242916396,0.038844656836100055,1.3142185574569107,1.144802313576937,1.6117554260343205,0.8682120264674125,0.029604006636745277,-0.06007541815982931,-0.027959277875585276,1.144802313576937,0.12731434404850006,0.15701235830783844,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,18,L18,block,block_depth,True,18,0.9,0.9,False,False,False,737856,0.19835034012794495,0.21919174091641624,0.18038875422092113,0.010008159921085117,0.003365613137663305,0.006582103285739438,0.19835033735530522,87.791733031776,139.06988117069432,48.395514805609324,4.764226069078051,-3.3274331998739264,0.7665266576977103,87.791733031776,1.321744647966214,1.496469331763261,1.1642010891408603,0.053275728907627995,0.0073621761270460774,0.03131856632679675,1.321744647966214,1.1004832967242923,1.5335587333131144,0.8373207849376627,0.06760267890106679,-0.019152466779054352,0.016359738977059335,1.1004832967242923,0.12676861882209778,0.15667666494846344,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,19,L19,block,block_depth,True,19,0.95,0.95,False,False,False,737856,0.19935305416584015,0.22138526133183414,0.17991856936088102,0.008083878825098728,0.003051011741004938,0.005579378086191994,0.19935306255485266,86.92223453473763,137.9344713588214,47.97228276034218,3.9590449051502543,-1.0326597865877645,1.636025154736089,86.92223453473763,1.299962402681879,1.4729588470257142,1.1448238556383141,0.06948058281469123,0.036518895907489655,0.05310081161113178,1.299962402681879,1.0962956251897367,1.5478722130311484,0.8214804529554643,0.055511497106817916,-0.021922713858303404,0.020547410511615016,1.0962956251897367,0.12424582988023758,0.15952017903327942,True,False,30.0
timesfm3,electricity_15min,Electricity 15min,20,L20,block,block_depth,True,20,1.0,1.0,False,True,True,737856,0.20493243634700775,0.2273617001996866,0.18535654670878787,0.0,0.0,0.0,0.20493244064104466,88.55825968947372,139.74906086145953,49.53850914316533,0.0,0.0,0.0,88.55825968947372,1.3530632142930108,1.5344440432209314,1.1930205363891817,0.0,0.0,0.0,1.3530632142930108,1.1168430357013517,1.588165715132743,0.8328201320438486,0.0,0.0,0.0,1.1168430357013517,0.11819861084222794,0.168042853474617,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,0,Emb,embedding,block_depth,True,0,0.0,0.0,True,False,False,737856,0.3312312364578247,0.3627462718373117,0.3053701738958271,0.005646881704720144,-0.005478773285181091,-6.847594601988582e-05,0.3312312437651249,2.9478288853857433,3.18326868740177,2.71431933343004,0.025893986155662914,-0.08618553918818975,-0.030551578316245998,2.9478288853857433,0.8482316722465455,0.9168715650785801,0.7896906751516548,0.004918618035533059,-0.02613166516624787,-0.01067610704166444,0.8482316722465455,1.9373936958284597,2.1602159828784773,1.7410656147860226,0.03413530394152818,-0.04415935947594742,-0.006963268790265653,1.9373936958284597,0.27834147214889526,0.30557501316070557,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,1,L1,block,block_depth,True,1,0.05,0.05,False,False,False,737856,0.32888421416282654,0.360686193431656,0.3038042894146668,0.007389706418586842,-0.002650283654339777,0.002278560390457096,0.32888420742864793,2.8956094705215847,3.1183552809301607,2.6806686091731433,0.07005034898926507,-0.022702685694535662,0.0216678365479126,2.8956094705215847,0.8389165818801166,0.9054079176775068,0.7841877571825839,0.011780223731578353,-0.014015392814152938,-0.0013610166752355823,0.8389165818801166,1.9054670690900959,2.125279057155025,1.711788837968439,0.06137310643288585,-0.006489861552224874,0.02496335794809812,1.9054670690900959,0.25053438544273376,0.2999638319015503,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,737856,0.3315659761428833,0.36371688534481783,0.3062714458252184,0.004562485576249097,-0.0052711017979070185,-0.0004031971479073748,0.3315659649670124,2.8985425493048163,3.1232727245256924,2.684664448083683,0.06775264345320182,-0.027270518167442435,0.01873475776468103,2.8985425493048163,0.840985419450679,0.9080007957615007,0.7866860438861245,0.009341759920549805,-0.015979394319711095,-0.003429854245797892,0.840985419450679,1.918910988802777,2.1409072279221597,1.7254391394984772,0.04592037728357076,-0.019705752491241686,0.011519438235416901,1.918910988802777,0.231907457113266,0.300586998462677,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,737856,0.3354280889034271,0.3690236224530217,0.3092091377490224,0.0008704238833907185,-0.009351555907573444,-0.0042653495493608085,0.33542811736846584,2.922144585028121,3.1488940456005396,2.7055469960425573,0.041270952540864714,-0.05048248751523543,-0.004867277958623628,2.922144585028121,0.8481621005549734,0.9165367075901085,0.792455241798803,0.0024448540283030836,-0.02371276229133678,-0.010606535350092372,0.8481621005549734,1.936241297847908,2.1607071630778645,1.740377144948538,0.02783475988906168,-0.036879359979349616,-0.005810870809713986,1.936241297847908,0.2203977108001709,0.30360570549964905,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,737856,0.3356170952320099,0.369176165599567,0.30931479467604406,0.0004439167057474186,-0.00913781785668857,-0.004454322445851144,0.3356170902649562,2.9280067633184874,3.1562250648630523,2.7107092964936133,0.03477156580599123,-0.055985616373599986,-0.010729456248990132,2.9280067633184874,0.8495676796599332,0.9187874362928162,0.7934855494413038,0.0007773688911619885,-0.02437747585396855,-0.012012114455052125,0.8495676796599332,1.9414509603864627,2.1671027737290984,1.7449909432749333,0.020159530657778795,-0.0395879510562326,-0.01102053334826869,1.9414509603864627,0.21711796522140503,0.30254441499710083,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,5,L5,block,block_depth,True,5,0.25,0.25,False,False,False,737856,0.33277031779289246,0.36593962336341157,0.30676777771172614,0.0027779349531882576,-0.005839661917147779,-0.001607544720172882,0.3327703125392779,2.911217105660526,3.138408231714782,2.6920267129897693,0.04919598410791924,-0.035154986607269866,0.006060201408971455,2.911217105660526,0.8429691946804595,0.9110609889462596,0.7868233594073085,0.005981787570730326,-0.01662787564962481,-0.005413629475578441,0.8429691946804595,1.925406767137955,2.1495786227312976,1.7301781240716645,0.034213266845338146,-0.021228367753378084,0.005023659900238897,1.925406767137955,0.21645542979240417,0.29989928007125854,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,737856,0.33254921436309814,0.36667631376200377,0.3058353029478055,0.0029587415142509977,-0.005629254309221751,-0.0013864461619120805,0.3325492139810171,2.9027846009796225,3.1271378840400006,2.684184788488366,0.056094840468455254,-0.025879177163315246,0.01449270608987474,2.9027846009796225,0.8424315496632904,0.9122637136734719,0.7849854245259399,0.006970887971901715,-0.016442016756816384,-0.00487598445840931,0.8424315496632904,1.9218630683749187,2.1478856597858043,1.725975043309503,0.037276663670520876,-0.016804332883216533,0.008567358663275293,1.9218630683749187,0.2153540551662445,0.29939937591552734,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,737856,0.32882264256477356,0.36229912810123116,0.30247466821844377,0.006396653916304695,-0.0015140529268254182,0.0023401208603993084,0.3288226469587057,2.8817053439679157,3.107154618929679,2.6623860837956683,0.07668898922778732,-0.004401576117008054,0.035571963101581616,2.8817053439679157,0.835102119465559,0.903426398361906,0.7774911087219151,0.013097215766390835,-0.00825786095735739,0.0024534457393220466,0.835102119465559,1.9020791076954584,2.1245223685284436,1.707149658367786,0.05541451009627834,0.004147979993330197,0.028351319342735604,1.9020791076954584,0.2162935733795166,0.29800644516944885,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,737856,0.32843393087387085,0.36127950120717284,0.3024583901015994,0.006757938472601836,-0.00112335867463397,0.0027288413391663435,0.3284339264799387,2.879804625161912,3.1027489458101245,2.662324291221549,0.07807150693753978,-0.0009625822269099911,0.03747268190758524,2.879804625161912,0.8342527550770208,0.9017121125773321,0.77821257342014,0.014209220416354881,-0.0074750114853593536,0.0033028101278602673,0.8342527550770208,1.9007252012591147,2.1207694969283417,1.7083030866151083,0.05726172117689436,0.005649372275098102,0.029705225779079303,1.9007252012591147,0.21665585041046143,0.2963135242462158,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,737856,0.3303365111351013,0.3638416313184186,0.3037989211435883,0.005152792686548718,-0.0034516920383350744,0.0008262628928208948,0.33033650492628414,2.8914312539678617,3.1176646311728677,2.670462098448451,0.06538474639522267,-0.012735439553869897,0.02584605310163557,2.8914312539678617,0.837578408563895,0.9051123090146354,0.7804192623114944,0.011572063946404592,-0.01179594342376066,-2.2843359013924314e-05,0.837578408563895,1.9093608779290179,2.12921942904042,1.7157863021922732,0.04913311061052152,-0.0038998210357303665,0.021069549109176133,1.9093608779290179,0.21522442996501923,0.29673629999160767,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,10,L10,block,block_depth,True,10,0.5,0.5,False,False,False,737856,0.3289491534233093,0.362041767161244,0.3027481637823467,0.006446916612390492,-0.0020172469174632958,0.00221360407960719,0.32894916373949784,2.8828625306070106,3.105717193060111,2.6671325315251075,0.07402305743101766,-0.0038820028450329497,0.034414776462486696,2.8828625306070106,0.8364077532727433,0.903306548600059,0.7794859487532614,0.012244704528864093,-0.010473509150605723,0.0011478119321377545,0.8364077532727433,1.9010498555484923,2.1205783471293795,1.708590956014284,0.05824363604355328,0.00379170494345687,0.029380571489701746,1.9010498555484923,0.22042842209339142,0.2961423993110657,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,11,L11,block,block_depth,True,11,0.55,0.55,False,False,False,737856,0.328395277261734,0.361122851833128,0.3027107376533632,0.007014951967180556,-0.001498579138364542,0.0027674935184991978,0.32839527430060583,2.876619657438713,3.1004434068547186,2.659845806324349,0.08446630582616033,-0.0013447395157925588,0.04065764963078422,2.876619657438713,0.8334075237271307,0.899421555977322,0.7776897322065361,0.015335908317920742,-0.007213274091799864,0.004148041477750386,0.8334075237271307,1.8991567662352362,2.118690906252134,1.708238614643572,0.061166463100822785,0.004864559918804423,0.03127366080295779,1.8991567662352362,0.22014354169368744,0.29702988266944885,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,12,L12,block,block_depth,True,12,0.6,0.6,False,False,False,737856,0.32751893997192383,0.3605471835973171,0.30157036936531467,0.00782517710796151,-0.0005815238262025456,0.0036438443721868996,0.32751892344691813,2.864050679082163,3.0843077025154955,2.649110562264501,0.09751028057848228,0.00984546694535673,0.05322662798733413,2.864050679082163,0.8307109448741627,0.8978597667763298,0.7740282317560727,0.018273272273921663,-0.004786488336904459,0.0068446203307183096,0.8307109448741627,1.893104250492096,2.1126704718238667,1.703011476968817,0.06566287268545638,0.012403855858981029,0.03732617654609793,1.893104250492096,0.2215879112482071,0.2970033288002014,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,13,L13,block,block_depth,True,13,0.65,0.65,False,False,False,737856,0.3270033001899719,0.3597909777950591,0.30128377958033714,0.008312148450372328,8.818120337446972e-05,0.004159480142287675,0.32700328767681736,2.8690577182160752,3.091247914160083,2.655080276888005,0.0880620171165924,0.009664293614329756,0.048219588853422035,2.8690577182160752,0.8325480529052302,0.8994514712115542,0.776249234736281,0.015931414011117615,-0.006349875423019083,0.005007512299650907,0.8325480529052302,1.8892387951972631,2.109547012051293,1.6976385874540325,0.06832542900992343,0.0175245248872364,0.04119163184093089,1.8892387951972631,0.22370676696300507,0.2939269244670868,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,14,L14,block,block_depth,True,14,0.7,0.7,False,False,False,737856,0.32849839329719543,0.3623091864423492,0.30198946059800874,0.007201482869016054,-0.001988085082326156,0.0026643818769699346,0.3284983859421351,2.868356743544578,3.089751787519775,2.6539188396983375,0.09078317936295252,0.009090041916947589,0.04892056352491947,2.868356743544578,0.8325912809703306,0.9005693286899723,0.7758994407582002,0.016528680328739796,-0.007120348831691944,0.00496428423455042,0.8325912809703306,1.8934805694537624,2.113824168536353,1.7029740565714322,0.06547349462027093,0.011784060462902169,0.03694985758443159,1.8934805694537624,0.22150231897830963,0.29554620385169983,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,15,L15,block,block_depth,True,15,0.75,0.75,False,False,False,737856,0.32921165227890015,0.36261209766499886,0.3027857032079154,0.006285267535788132,-0.0025977955701259364,0.0019511348352982405,0.3292116329838068,2.8906246879601403,3.1157879646153828,2.673911558884716,0.06607556430753206,-0.010479919663029646,0.026652619109357012,2.8906246879601403,0.8387701732476487,0.9064741535440235,0.7825778071304774,0.010557295033820649,-0.012968624819466883,-0.0012146080427676287,0.8387701732476487,1.9016023116870677,2.1235281602380662,1.708481745303332,0.05451950209794131,0.0052289457048853745,0.028828115351126282,1.9016023116870677,0.2200356423854828,0.29516640305519104,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,16,L16,block,block_depth,True,16,0.8,0.8,False,False,False,737856,0.32842567563056946,0.3608592107462195,0.30288826846637024,0.006229327322962959,-0.0005785578718552356,0.002737087508042635,0.3284256803110624,2.885628315172623,3.1113457004420546,2.6686347425701102,0.0690456388434114,-0.002384707422032416,0.03164899189687409,2.885628315172623,0.8349006370032598,0.8994459039509609,0.7802686331915001,0.012720976116960336,-0.0069138121146359805,0.002654928201621276,0.8349006370032598,1.9021647958350534,2.1225005036553646,1.7091299459812381,0.05183731036958514,0.007587180032481833,0.02826563120314063,1.9021647958350534,0.2189064472913742,0.2933574318885803,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,17,L17,block,block_depth,True,17,0.85,0.85,False,False,False,737856,0.3278149962425232,0.3596296972427995,0.30222808899214637,0.006603263067797924,0.0001649662923927709,0.003347796889451804,0.3278149709296532,2.897551786612511,3.1245070136807134,2.679280195892656,0.05634930331452278,-0.015181776169819937,0.019725520456986168,2.897551786612511,0.8367953465121926,0.9022626125467258,0.7817037238262868,0.010161620463952883,-0.008702270156828989,0.0007602186926884968,0.8367953465121926,1.9064094654033172,2.1282326567407015,1.713330172365895,0.04679927208332192,0.004051520939535536,0.02402096163487677,1.9064094654033172,0.21853502094745636,0.29402098059654236,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,18,L18,block,block_depth,True,18,0.9,0.9,False,False,False,737856,0.3297264873981476,0.36410852817293154,0.30258066701487857,0.0046377668539300705,-0.0020235286691249964,0.001436263513870717,0.3297265043052343,2.8833423082791776,3.11143140438147,2.6644245062308527,0.06760339568400756,0.0028236765032939263,0.03393499879031969,2.8833423082791776,0.8365141689172351,0.9071765520180051,0.7778436305530373,0.010803775350231819,-0.008908794062990572,0.0010413962876459903,0.8365141689172351,1.9066061387451478,2.128535514863072,1.7103094843911146,0.04415372180926636,0.005392464188617968,0.02382428829304617,1.9066061387451478,0.22084568440914154,0.29335659742355347,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,19,L19,block,block_depth,True,19,0.95,0.95,False,False,False,737856,0.3278025686740875,0.36127896317256947,0.3008886500022923,0.005702744481655233,0.000965570035175635,0.0033602016285443903,0.32780256619056064,2.887078450498455,3.119175212092061,2.6660780683606573,0.056139149566383294,0.003885824128328508,0.030198856571042487,2.887078450498455,0.8331448154584754,0.902124233564043,0.7751739745533859,0.012003415165069397,-0.0031334801932898643,0.004410749746405651,0.8331448154584754,1.9040983174666233,2.1273150658048157,1.71042552414013,0.04167633520100691,0.0120248974186768,0.026332109571570728,1.9040983174666233,0.22348228096961975,0.28956353664398193,True,False,30.0
timesfm3,SZ_TAXI_15T,SZ Taxi,20,L20,block,block_depth,True,20,1.0,1.0,False,True,True,737856,0.33116278052330017,0.3641126579605043,0.3051220638367037,0.0,0.0,0.0,0.33116276781910503,2.9172773070694973,3.152599420958892,2.6963505575333335,0.0,0.0,0.0,2.9172773070694973,0.8375555652048811,0.9039137825126442,0.7820751303231727,0.0,0.0,0.0,0.8375555652048811,1.930430427038194,2.158092989854502,1.7315626001011686,0.0,0.0,0.0,1.930430427038194,0.21306784451007843,0.2943754196166992,True,False,30.0
timesfm3,monash_london_smart_meters,London Smart Meters,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,737856,0.23939789831638336,0.26336790812095157,0.22155179279849274,-0.017189104358829137,-0.026904195555279602,-0.02181561241452476,0.23939790141605238,0.10866099833544593,0.1209986781929847,0.09720251134484281,-0.0061422663817989505,-0.012262257995368762,-0.009094639767742496,0.10866099833544593,1.0212397157161517,1.210659876864377,0.8850916609453795,-0.07674822844285636,-0.1989747962682539,-0.12266012157605899,1.0212397157161517,3.9081097107476,4.121146097218873,3.6987179450656074,-0.18115617370568102,-0.3948868541695397,-0.28677609664357817,3.9081097107476,0.23294062912464142,0.2798005938529968,False,False,10.0
