pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,7,L7,4.564367,2.138064,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,8,L8,4.69187,2.076166,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,9,L9,4.308291,1.961059,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,10,L10,4.515844,2.52751,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,11,L11,4.284555,2.404403,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,12,L12,3.878228,2.266037,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,3.532044,1.813921,True,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,6.636573,2.795484,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,1,L1,3.914901,1.829868,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,2,L2,3.530963,1.581839,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,3,L3,2.904235,1.336433,True,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,4,L4,2.671824,1.227249,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,5,L5,2.783426,1.255679,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,6,L6,2.735277,1.228312,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,7,L7,2.730276,1.270267,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,8,L8,2.697209,1.220919,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,9,L9,2.632954,1.170467,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,10,L10,2.693422,1.195165,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,11,L11,2.741896,1.3004,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,12,L12,2.842745,1.282925,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,2.786318,1.307914,False,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,6.974372,2.535264,False,False,False
