dataset,representation,layer,quantile_set,num_quantiles,quantiles,seed,mean_pinball_loss,quantile_loss
monash_pedestrian_counts,reg,11,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1229262724518776,2.2126729488372803
monash_pedestrian_counts,content_K,0,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1397613286972046,2.5157041549682617
monash_pedestrian_counts,content_K,1,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.13216306269168854,2.3789350986480713
monash_pedestrian_counts,content_K,2,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.12785056233406067,2.301309823989868
monash_pedestrian_counts,content_K,3,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1280742883682251,2.3053371906280518
monash_pedestrian_counts,content_K,4,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1282573789358139,2.3086328506469727
monash_pedestrian_counts,content_K,5,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.12929405272006989,2.3272929191589355
monash_pedestrian_counts,content_K,6,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1322450041770935,2.3804097175598145
monash_pedestrian_counts,content_K,7,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.13526906073093414,2.434843063354492
monash_pedestrian_counts,content_K,8,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.13769245147705078,2.478464126586914
monash_pedestrian_counts,content_K,9,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1365073174238205,2.457131862640381
monash_pedestrian_counts,content_K,10,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1388133317232132,2.4986400604248047
monash_pedestrian_counts,content_K,11,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.13824057579040527,2.488330364227295
monash_pedestrian_counts,reg_K,0,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.13568513095378876,2.4423322677612305
monash_pedestrian_counts,reg_K,1,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.12965765595436096,2.3338377475738525
monash_pedestrian_counts,reg_K,2,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.12024956196546555,2.164492130279541
monash_pedestrian_counts,reg_K,3,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11684582382440567,2.103224515914917
monash_pedestrian_counts,reg_K,4,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11475866287946701,2.0656559467315674
monash_pedestrian_counts,reg_K,5,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11339534819126129,2.041116237640381
monash_pedestrian_counts,reg_K,6,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11442519724369049,2.0596537590026855
monash_pedestrian_counts,reg_K,7,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11502192169427872,2.070394515991211
monash_pedestrian_counts,reg_K,8,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11634555459022522,2.094219923019409
monash_pedestrian_counts,reg_K,9,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.11827996373176575,2.1290392875671387
monash_pedestrian_counts,reg_K,10,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.12027370929718018,2.164926767349243
monash_pedestrian_counts,reg_K,11,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1245148777961731,2.2412679195404053
monash_pedestrian_counts,fslot_K,0,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.18818309903144836,3.387295961380005
monash_pedestrian_counts,fslot_K,1,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.1278991848230362,2.302185535430908
monash_pedestrian_counts,fslot_K,2,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.09580153971910477,1.7244277000427246
monash_pedestrian_counts,fslot_K,3,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.09074769914150238,1.6334586143493652
monash_pedestrian_counts,fslot_K,4,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.08669544756412506,1.5605180263519287
monash_pedestrian_counts,fslot_K,5,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.08581900596618652,1.5447423458099365
monash_pedestrian_counts,fslot_K,6,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.08389514684677124,1.5101126432418823
monash_pedestrian_counts,fslot_K,7,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.08298178762197495,1.4936721324920654
monash_pedestrian_counts,fslot_K,8,q9,9,0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9,0,0.08060365915298462,1.4508658647537231
