model,dataset,display_name,geometry_variant,split,estimator,n_rows,feature_dim,null_floor_mean,null_floor_std,is_headline_estimator,is_headline_variant,axis,path,n_layers,labels,mean_offdiagonal_cka,mean_offdiagonal_above_null_floor,is_main_depth_axis
tirex,monash_london_smart_meters,London Smart Meters,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,with_head_input,tirex/monash_london_smart_meters/cka/cka_biased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,pos0,test,unbiased,262,512,0.0009349510857923443,0.0013295209030434042,True,True,block_depth,tirex/m5/cka/cka_unbiased_pos0_test.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7312906880080511,0.7303557369222587,True
tirex,m5,M5,pos0,test,unbiased,262,512,0.0009349510857923443,0.0013295209030434042,True,True,with_head_input,tirex/m5/cka/cka_unbiased_pos0_test__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,pos0,test,biased,262,512,0.661129511665416,0.0006940544160263476,False,True,block_depth,tirex/m5/cka/cka_biased_pos0_test.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7391366707497653,0.0780071590843493,True
tirex,m5,M5,pos0,test,biased,262,512,0.661129511665416,0.0006940544160263476,False,True,with_head_input,tirex/m5/cka/cka_biased_pos0_test__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,all_positions_from_L1,test,unbiased,524,512,-0.0038770456645745616,0.001982255530296756,True,False,block_depth,tirex/m5/cka/cka_unbiased_all_positions_from_L1_test.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7220624902858724,0.725939535950447,True
tirex,m5,M5,all_positions_from_L1,test,unbiased,524,512,-0.0038770456645745616,0.001982255530296756,True,False,with_head_input,tirex/m5/cka/cka_unbiased_all_positions_from_L1_test__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,all_positions_from_L1,test,biased,524,512,0.4922150123212836,0.0006212922639564006,False,False,block_depth,tirex/m5/cka/cka_biased_all_positions_from_L1_test.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7249113846917549,0.23269637237047125,True
tirex,m5,M5,all_positions_from_L1,test,biased,524,512,0.4922150123212836,0.0006212922639564006,False,False,with_head_input,tirex/m5/cka/cka_biased_all_positions_from_L1_test__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,pos0,train,unbiased,1394,512,0.0009208223113989269,0.0005456137502421613,True,True,block_depth,tirex/m5/cka/cka_unbiased_pos0_train.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7631061204161904,0.7621852981047915,True
tirex,m5,M5,pos0,train,unbiased,1394,512,0.0009208223113989269,0.0005456137502421613,True,True,with_head_input,tirex/m5/cka/cka_unbiased_pos0_train__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,pos0,train,biased,1394,512,0.2692442783018815,0.0006315292890945907,False,True,block_depth,tirex/m5/cka/cka_biased_pos0_train.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7640359535782643,0.49479167527638274,True
tirex,m5,M5,pos0,train,biased,1394,512,0.2692442783018815,0.0006315292890945907,False,True,with_head_input,tirex/m5/cka/cka_biased_pos0_train__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,all_positions_from_L1,train,unbiased,2788,512,0.0006391908949593246,0.0004081319647584255,True,False,block_depth,tirex/m5/cka/cka_unbiased_all_positions_from_L1_train.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7363149180106985,0.7356757271157391,True
tirex,m5,M5,all_positions_from_L1,train,unbiased,2788,512,0.0006391908949593246,0.0004081319647584255,True,False,with_head_input,tirex/m5/cka/cka_unbiased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,m5,M5,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,block_depth,tirex/m5/cka/cka_biased_all_positions_from_L1_train.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7367997737176314,0.5811057205223804,True
tirex,m5,M5,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,with_head_input,tirex/m5/cka/cka_biased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,pos0,test,unbiased,262,512,0.0009349510857923443,0.0013295209030434042,True,True,block_depth,tirex/wiki_daily_100k/cka/cka_unbiased_pos0_test.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7716998656014525,0.7707649145156602,True
tirex,wiki_daily_100k,Wiki Daily,pos0,test,unbiased,262,512,0.0009349510857923443,0.0013295209030434042,True,True,with_head_input,tirex/wiki_daily_100k/cka/cka_unbiased_pos0_test__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,pos0,test,biased,262,512,0.661129511665416,0.0006940544160263476,False,True,block_depth,tirex/wiki_daily_100k/cka/cka_biased_pos0_test.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7751514218711512,0.11402191020573516,True
tirex,wiki_daily_100k,Wiki Daily,pos0,test,biased,262,512,0.661129511665416,0.0006940544160263476,False,True,with_head_input,tirex/wiki_daily_100k/cka/cka_biased_pos0_test__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,test,unbiased,524,512,-0.0038770456645745616,0.001982255530296756,True,False,block_depth,tirex/wiki_daily_100k/cka/cka_unbiased_all_positions_from_L1_test.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7819398503218467,0.7858168959864212,True
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,test,unbiased,524,512,-0.0038770456645745616,0.001982255530296756,True,False,with_head_input,tirex/wiki_daily_100k/cka/cka_unbiased_all_positions_from_L1_test__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,test,biased,524,512,0.4922150123212836,0.0006212922639564006,False,False,block_depth,tirex/wiki_daily_100k/cka/cka_biased_all_positions_from_L1_test.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7833905698277551,0.2911755575064715,True
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,test,biased,524,512,0.4922150123212836,0.0006212922639564006,False,False,with_head_input,tirex/wiki_daily_100k/cka/cka_biased_all_positions_from_L1_test__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,pos0,train,unbiased,1394,512,0.0009208223113989269,0.0005456137502421613,True,True,block_depth,tirex/wiki_daily_100k/cka/cka_unbiased_pos0_train.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7927710941743783,0.7918502718629794,True
tirex,wiki_daily_100k,Wiki Daily,pos0,train,unbiased,1394,512,0.0009208223113989269,0.0005456137502421613,True,True,with_head_input,tirex/wiki_daily_100k/cka/cka_unbiased_pos0_train__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,pos0,train,biased,1394,512,0.2692442783018815,0.0006315292890945907,False,True,block_depth,tirex/wiki_daily_100k/cka/cka_biased_pos0_train.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7931436857258864,0.5238994074240049,True
tirex,wiki_daily_100k,Wiki Daily,pos0,train,biased,1394,512,0.2692442783018815,0.0006315292890945907,False,True,with_head_input,tirex/wiki_daily_100k/cka/cka_biased_pos0_train__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,train,unbiased,2788,512,0.0006391908949593246,0.0004081319647584255,True,False,block_depth,tirex/wiki_daily_100k/cka/cka_unbiased_all_positions_from_L1_train.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7796675634004746,0.7790283725055153,True
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,train,unbiased,2788,512,0.0006391908949593246,0.0004081319647584255,True,False,with_head_input,tirex/wiki_daily_100k/cka/cka_unbiased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,block_depth,tirex/wiki_daily_100k/cka/cka_biased_all_positions_from_L1_train.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.7799805951160531,0.6242865419208021,True
tirex,wiki_daily_100k,Wiki Daily,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,with_head_input,tirex/wiki_daily_100k/cka/cka_biased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,pos0,test,unbiased,262,512,0.0009349510857923443,0.0013295209030434042,True,True,block_depth,tirex/monash_traffic/cka/cka_unbiased_pos0_test.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8767824812113417,0.8758475301255494,True
tirex,monash_traffic,Traffic,pos0,test,unbiased,262,512,0.0009349510857923443,0.0013295209030434042,True,True,with_head_input,tirex/monash_traffic/cka/cka_unbiased_pos0_test__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,pos0,test,biased,262,512,0.661129511665416,0.0006940544160263476,False,True,block_depth,tirex/monash_traffic/cka/cka_biased_pos0_test.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8779760675280925,0.21684655586267654,True
tirex,monash_traffic,Traffic,pos0,test,biased,262,512,0.661129511665416,0.0006940544160263476,False,True,with_head_input,tirex/monash_traffic/cka/cka_biased_pos0_test__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,all_positions_from_L1,test,unbiased,524,512,-0.0038770456645745616,0.001982255530296756,True,False,block_depth,tirex/monash_traffic/cka/cka_unbiased_all_positions_from_L1_test.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8735852507293772,0.8774622963939518,True
tirex,monash_traffic,Traffic,all_positions_from_L1,test,unbiased,524,512,-0.0038770456645745616,0.001982255530296756,True,False,with_head_input,tirex/monash_traffic/cka/cka_unbiased_all_positions_from_L1_test__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,all_positions_from_L1,test,biased,524,512,0.4922150123212836,0.0006212922639564006,False,False,block_depth,tirex/monash_traffic/cka/cka_biased_all_positions_from_L1_test.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.873763753453891,0.3815487411326074,True
tirex,monash_traffic,Traffic,all_positions_from_L1,test,biased,524,512,0.4922150123212836,0.0006212922639564006,False,False,with_head_input,tirex/monash_traffic/cka/cka_biased_all_positions_from_L1_test__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,pos0,train,unbiased,1394,512,0.0009208223113989269,0.0005456137502421613,True,True,block_depth,tirex/monash_traffic/cka/cka_unbiased_pos0_train.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8950715452437638,0.8941507229323649,True
tirex,monash_traffic,Traffic,pos0,train,unbiased,1394,512,0.0009208223113989269,0.0005456137502421613,True,True,with_head_input,tirex/monash_traffic/cka/cka_unbiased_pos0_train__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,pos0,train,biased,1394,512,0.2692442783018815,0.0006315292890945907,False,True,block_depth,tirex/monash_traffic/cka/cka_biased_pos0_train.npy,13,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8951674068516423,0.6259231285497608,True
tirex,monash_traffic,Traffic,pos0,train,biased,1394,512,0.2692442783018815,0.0006315292890945907,False,True,with_head_input,tirex/monash_traffic/cka/cka_biased_pos0_train__with_head_input.npy,14,Emb|L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,all_positions_from_L1,train,unbiased,2788,512,0.0006391908949593246,0.0004081319647584255,True,False,block_depth,tirex/monash_traffic/cka/cka_unbiased_all_positions_from_L1_train.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8006146347272605,0.7999754438323011,True
tirex,monash_traffic,Traffic,all_positions_from_L1,train,unbiased,2788,512,0.0006391908949593246,0.0004081319647584255,True,False,with_head_input,tirex/monash_traffic/cka/cka_unbiased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
tirex,monash_traffic,Traffic,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,block_depth,tirex/monash_traffic/cka/cka_biased_all_positions_from_L1_train.npy,12,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12,0.8010347883535023,0.6453407351582513,True
tirex,monash_traffic,Traffic,all_positions_from_L1,train,biased,2788,512,0.15569405319525098,0.0003439107225723347,False,False,with_head_input,tirex/monash_traffic/cka/cka_biased_all_positions_from_L1_train__with_head_input.npy,13,L1|L2|L3|L4|L5|L6|L7|L8|L9|L10|L11|L12|L12+RMS,,,False
