model,dataset,display_name,definition,tolerance,is_headline_tolerance,tunnel_layer,tunnel_index,tunnel_depth_axis_index,normalized_tunnel,n_depth_points,reference_layer,val_ratio_at_tunnel,test_ratio_at_tunnel,suffix_excursion_at_tunnel,first_crossing_layer,first_crossing_depth_axis_index,sustained_minus_first_crossing,headline_val_ratio_at_tunnel,headline_test_ratio_at_tunnel
tirex,sg_carpark,SG Carpark,sustained_suffix_v1,0.05,True,L11,11,11,0.9166666666666666,13,L12,1.0228341059366504,0.9815075807357881,0.022834105936650362,L11,11,0,1.0228341059366504,0.9815075807357881
tirex,sg_carpark,SG Carpark,sustained_suffix_v1,0.1,False,L10,10,10,0.8333333333333334,13,L12,1.0729373181180655,1.0123814009324275,0.07293731811806548,L10,10,0,1.0228341059366504,0.9815075807357881
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.01,False,L4,4,4,0.3333333333333333,13,L12,1.0089586092803682,0.9581402113683828,0.009681301246833751,L2,2,2,1.0136282152492417,0.9933227475772132
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.02,False,L4,4,4,0.3333333333333333,13,L12,1.0089586092803682,0.9581402113683828,0.009681301246833751,L1,1,3,1.0136282152492417,0.9933227475772132
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.05,True,L1,1,1,0.08333333333333333,13,L12,1.0136282152492417,0.9933227475772132,0.0269706168221433,L1,1,0,1.0136282152492417,0.9933227475772132
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.1,False,L1,1,1,0.08333333333333333,13,L12,1.0136282152492417,0.9933227475772132,0.0269706168221433,L1,1,0,1.0136282152492417,0.9933227475772132
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,0.9975649016508931,1.0008880885439597,0.0,L1,1,10,1.0456627632079338,1.0467694964037466
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.02,False,L11,11,11,0.9166666666666666,13,L12,0.9975649016508931,1.0008880885439597,0.0,L1,1,10,1.0456627632079338,1.0467694964037466
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.05,True,L8,8,8,0.6666666666666666,13,L12,1.0456627632079338,1.0467694964037466,0.04566276320793383,L1,1,7,1.0456627632079338,1.0467694964037466
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.1,False,L1,1,1,0.08333333333333333,13,L12,0.9798519861489153,1.0150477728949756,0.06741579070480563,L1,1,0,1.0456627632079338,1.0467694964037466
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.01,False,L10,10,10,0.8333333333333334,13,L12,1.0035121154548712,0.974541502926732,0.0035121154548711786,L10,10,0,1.0367519830631389,0.9703351524942904
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.02,False,L10,10,10,0.8333333333333334,13,L12,1.0035121154548712,0.974541502926732,0.0035121154548711786,L10,10,0,1.0367519830631389,0.9703351524942904
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.05,True,L8,8,8,0.6666666666666666,13,L12,1.0367519830631389,0.9703351524942904,0.03675198306313887,L8,8,0,1.0367519830631389,0.9703351524942904
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.1,False,L6,6,6,0.5,13,L12,1.0888455294686796,1.0002915669059442,0.08884552946867963,L6,6,0,1.0367519830631389,0.9703351524942904
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,0.9909603312867179,1.0047210002489972,0.0,L11,11,0,1.014614745866129,1.0283526387378492
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.02,False,L10,10,10,0.8333333333333334,13,L12,1.014614745866129,1.0283526387378492,0.014614745866128986,L10,10,0,1.014614745866129,1.0283526387378492
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.05,True,L10,10,10,0.8333333333333334,13,L12,1.014614745866129,1.0283526387378492,0.014614745866128986,L10,10,0,1.014614745866129,1.0283526387378492
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.1,False,L9,9,9,0.75,13,L12,1.0683705293453314,1.0531505721275838,0.06837052934533139,L9,9,0,1.014614745866129,1.0283526387378492
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.01,False,L9,9,9,0.75,13,L12,1.0078888049226618,1.0066273253333793,0.007888804922661752,L9,9,0,1.0468413642192724,1.04787410849295
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.02,False,L7,7,7,0.5833333333333334,13,L12,1.0194460812334558,1.0139073069007234,0.019446081233455814,L7,7,0,1.0468413642192724,1.04787410849295
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.05,True,Emb,0,0,0.0,13,L12,1.0468413642192724,1.04787410849295,0.04684136421927243,Emb,0,0,1.0468413642192724,1.04787410849295
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.1,False,Emb,0,0,0.0,13,L12,1.0468413642192724,1.04787410849295,0.04684136421927243,Emb,0,0,1.0468413642192724,1.04787410849295
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,1.0064947488442157,1.0082305046194622,0.0064947488442157475,L11,11,0,1.042045434041632,1.051895719022955
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.02,False,L11,11,11,0.9166666666666666,13,L12,1.0064947488442157,1.0082305046194622,0.0064947488442157475,L11,11,0,1.042045434041632,1.051895719022955
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.05,True,L8,8,8,0.6666666666666666,13,L12,1.042045434041632,1.051895719022955,0.04204543404163208,L8,8,0,1.042045434041632,1.051895719022955
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.1,False,L1,1,1,0.08333333333333333,13,L12,1.0982234722222874,1.1119759625597012,0.09822347222228744,L1,1,0,1.042045434041632,1.051895719022955
tirex,m5,M5,sustained_suffix_v1,0.01,False,L1,1,1,0.08333333333333333,13,L12,1.0086520778415133,1.0063201146028198,0.00865207784151334,L1,1,0,1.0353753657847888,1.0386498697339646
tirex,m5,M5,sustained_suffix_v1,0.02,False,L1,1,1,0.08333333333333333,13,L12,1.0086520778415133,1.0063201146028198,0.00865207784151334,L1,1,0,1.0353753657847888,1.0386498697339646
tirex,m5,M5,sustained_suffix_v1,0.05,True,Emb,0,0,0.0,13,L12,1.0353753657847888,1.0386498697339646,0.03537536578478884,Emb,0,0,1.0353753657847888,1.0386498697339646
tirex,m5,M5,sustained_suffix_v1,0.1,False,Emb,0,0,0.0,13,L12,1.0353753657847888,1.0386498697339646,0.03537536578478884,Emb,0,0,1.0353753657847888,1.0386498697339646
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.01,False,L8,8,8,0.6666666666666666,13,L12,1.0090397128099142,1.0259865541880728,0.009039712809914224,L8,8,0,1.029703043710823,1.0550365969442737
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.02,False,L8,8,8,0.6666666666666666,13,L12,1.0090397128099142,1.0259865541880728,0.009039712809914224,L8,8,0,1.029703043710823,1.0550365969442737
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.05,True,L1,1,1,0.08333333333333333,13,L12,1.029703043710823,1.0550365969442737,0.03286666066522237,L1,1,0,1.029703043710823,1.0550365969442737
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.1,False,Emb,0,0,0.0,13,L12,1.0768520611870083,1.0989253545409128,0.07685206118700827,Emb,0,0,1.029703043710823,1.0550365969442737
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.01,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0,1.0
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.02,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0,1.0
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.05,True,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0,1.0
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.1,False,L11,11,11,0.9166666666666666,13,L12,1.0710979323483996,1.00763085768365,0.07109793234839956,L11,11,0,1.0,1.0
