dataset,representation,layer,quantile_set,num_quantiles,quantiles,seed,mean_pinball_loss,quantile_loss
monash_kdd_cup_2018,content,6,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.3186955153942108,13.385211944580078
monash_kdd_cup_2018,content,7,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.31427568197250366,13.199578285217285
monash_kdd_cup_2018,content,8,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2942955493927002,12.360413551330566
monash_kdd_cup_2018,content,9,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.294873982667923,12.3847074508667
monash_kdd_cup_2018,content,10,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.3134416937828064,13.164551734924316
monash_kdd_cup_2018,content,11,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.3164522051811218,13.290992736816406
monash_kdd_cup_2018,content,12,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2858354151248932,12.005087852478027
monash_kdd_cup_2018,reg,0,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.22392083704471588,9.404675483703613
monash_kdd_cup_2018,reg,1,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2283719927072525,9.591623306274414
monash_kdd_cup_2018,reg,2,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2324323207139969,9.762157440185547
monash_kdd_cup_2018,reg,3,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.2345636785030365,9.851675033569336
monash_kdd_cup_2018,reg,4,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.24381276965141296,10.24013614654541
monash_kdd_cup_2018,reg,5,q21,21,0.01 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 0.99,0,0.24785402417182922,10.409869194030762
