pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,probe_protocol_version,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.450293,5.087556,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.435041,5.018161,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.440893,5.003894,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.429521,4.952174,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.438832,4.953809,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.428443,4.927498,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.441854,5.210878,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.47781,5.403074,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.469114,5.231115,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.455588,5.049404,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.687394,2.380906,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.663042,2.457132,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.461336,1.623118,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.38144,1.329058,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.366689,1.280908,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.352246,1.241017,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.363177,1.282775,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.369674,1.306455,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.368283,1.308368,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.351895,1.247277,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.34658,1.235518,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.330226,1.186876,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.308655,1.10795,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.300017,1.076233,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.740817,1.474791,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.880032,2.355012,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.700323,1.917044,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.595359,1.3263,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.578794,1.187076,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.531217,1.101236,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.520923,1.061245,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.506683,1.030434,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.505046,1.019684,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.49553,1.019385,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.508113,1.914518,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.540538,5.600956,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.512146,1.319419,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.482781,0.994583,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.748955,9.919757,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.516786,5.964645,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.301117,2.762908,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.275506,2.808769,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.27489,2.946405,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.268908,3.499963,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.269314,3.409596,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.271888,3.531527,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.26657,3.253297,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.275446,3.794053,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.27795,3.962359,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.277336,3.992005,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.269901,3.932878,True,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.269541,3.512575,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.698546,6.030795,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.996783,19.408548,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.690349,8.049344,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.547275,5.989422,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.505688,5.453359,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.485573,5.334128,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.469955,5.203807,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.470873,5.184975,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.476673,5.188045,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.484129,5.23409,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.523976,7.526913,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.652636,17.881521,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.540391,6.228113,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.456341,5.069601,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.800464,2.734644,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.697002,2.383128,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.463949,1.613382,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.364296,1.296693,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.354036,1.247012,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.346641,1.229491,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.346251,1.210011,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.327424,1.176197,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.337596,1.231929,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.339386,1.253555,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.345387,1.241281,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.342531,1.225908,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.326167,1.200101,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.302115,1.076338,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.704631,1.367326,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.696913,1.352701,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.628022,1.237205,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.629681,1.216502,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.59302,1.146156,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.574226,1.101679,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.588565,1.121307,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.550673,1.05189,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.523805,1.01392,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.539505,1.050196,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.541117,1.125087,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.492153,1.038557,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.478944,1.003881,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.476886,0.958418,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.811957,11.417688,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.688001,9.761589,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.419363,5.608675,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.368736,4.752175,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.330044,4.005666,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.338563,5.52592,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.310629,5.035295,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.34972,8.373689,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.367881,10.046729,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.34675,8.217355,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.34313,7.113979,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.287917,4.461447,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.281373,4.334168,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.247516,2.879896,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.565729,5.556093,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.492337,5.244916,False,False,False
