model,dataset,arm,budget,truncated,depth_index,label,blocks_removed,fraction_blocks_removed,val_mase_ratio,test_mase_ratio,test_mase_ci_lo,test_mase_ci_hi,within_budget_test,low_skill,speedup_e2e_b1,speedup_e2e_b256,speedup_device_b1,active_params,params_removed_fraction
timesfm3,LOOP_SEATTLE_5T,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,noa,0.02,True,19,L19,1,0.05,1.0035875119771427,1.0343059305547009,1.0248864956984505,1.0441227869602292,False,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,LOOP_SEATTLE_5T,noa,0.05,True,18,L18,2,0.1,1.0365195389319835,1.0358293072054898,1.0146985221546656,1.058686085028395,True,False,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,LOOP_SEATTLE_5T,noa,0.1,True,18,L18,2,0.1,1.0365195389319835,1.0358293072054898,1.0146985221546656,1.058686085028395,True,False,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,LOOP_SEATTLE_5T,noa,0.2,True,17,L17,3,0.15,1.1485879114492923,1.101948970253589,1.0597342607221958,1.1491492199186564,True,False,1.0701685775028895,1.1481853515676812,1.1056119598549459,283174176,0.14374122254714639
timesfm3,LOOP_SEATTLE_5T,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,ra,0.2,True,19,L19,1,0.05,1.1594763791613698,1.2379589866519902,1.2059022937044523,1.2712363267561686,False,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,LOOP_SEATTLE_5T,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,probe,0.2,True,15,L15,5,0.25,1.1998048528766405,0.8028190350993587,0.7658780044940071,0.8459803177504587,True,False,1.047841732494481,1.258794234854057,1.1748579767991973,248750176,0.24783211307749275
timesfm3,SZ_TAXI_15T,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,noa,0.02,True,19,L19,1,0.05,1.0129395541643431,1.0097077191989636,1.005617192844411,1.0145918101485243,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,SZ_TAXI_15T,noa,0.05,True,18,L18,2,0.1,1.0383825942066902,1.0288281821194394,1.0188945393707727,1.0412302569796452,True,False,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,SZ_TAXI_15T,noa,0.1,True,16,L16,4,0.2,1.0770015252223981,1.0713828849584315,1.055064929377052,1.089917151297013,True,False,1.046439374321341,1.203877805840885,1.1383895132994997,266782016,0.19330764516264498
timesfm3,SZ_TAXI_15T,noa,0.2,True,10,L10,10,0.5,1.1826583101306798,1.1262446245962858,1.0972774341347848,1.159006441792787,True,False,1.187272509332605,1.7084380667649146,1.415355562459521,168429056,0.49070618085563633
timesfm3,SZ_TAXI_15T,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,ra,0.1,True,19,L19,1,0.05,1.068287463546108,1.0413069915799418,1.0257752670716558,1.0600186831188387,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,SZ_TAXI_15T,ra,0.2,True,18,L18,2,0.1,1.17211529058243,1.1337523675685102,1.107535559060254,1.1653025277104299,True,False,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,SZ_TAXI_15T,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,SZ_TAXI_15T,probe,0.1,True,19,L19,1,0.05,1.0870054854197677,1.0863792178451321,1.040189727471982,1.1709348373822743,True,False,1.0257071623569451,1.0443337694735073,1.0358672533846622,314318816,0.049566422615498595
timesfm3,SZ_TAXI_15T,probe,0.2,True,0,Emb,20,1.0,1.1713745592295437,1.1220860715770216,1.0691177466158055,1.2115672007994003,True,False,1.4356928621091063,6.119012488732347,2.4222187678894507,2867776,0.9913284523099711
timesfm3,boom_hourly,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,noa,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,noa,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,ra,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,boom_hourly,probe,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,noa,0.02,True,19,L19,1,0.05,1.003766996939636,1.0085014199385354,0.9869471202653975,1.0288247550563532,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,coastal_ts,noa,0.05,True,19,L19,1,0.05,1.003766996939636,1.0085014199385354,0.9869471202653975,1.0288247550563532,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,coastal_ts,noa,0.1,True,16,L16,4,0.2,1.068247490722916,1.0723341622920852,0.9983349794903463,1.1497378511083713,True,False,1.046439374321341,1.203877805840885,1.1383895132994997,266782016,0.19330764516264498
timesfm3,coastal_ts,noa,0.2,True,16,L16,4,0.2,1.068247490722916,1.0723341622920852,0.9983349794903463,1.1497378511083713,True,False,1.046439374321341,1.203877805840885,1.1383895132994997,266782016,0.19330764516264498
timesfm3,coastal_ts,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,ra,0.2,True,19,L19,1,0.05,1.1250053285310577,1.1579598914386924,1.0891688607954497,1.2433744166263434,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,coastal_ts,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,coastal_ts,probe,0.1,True,18,L18,2,0.1,1.0954397733426835,1.1800216047701646,1.0228192960813944,1.3789132421385535,False,False,1.0333545825258326,1.0918377749533135,1.0703695544609477,297926656,0.09913284523099708
timesfm3,coastal_ts,probe,0.2,True,0,Emb,20,1.0,1.0964052615691355,1.1161344128778612,0.99671230727393,1.2425623852613727,True,False,1.4356928621091063,6.119012488732347,2.4222187678894507,2867776,0.9913284523099711
timesfm3,electricity_15min,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,noa,0.1,True,19,L19,1,0.05,1.057562582223208,1.02666541913593,1.0183602706336967,1.0372533984823584,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,electricity_15min,noa,0.2,True,19,L19,1,0.05,1.057562582223208,1.02666541913593,1.0183602706336967,1.0372533984823584,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,electricity_15min,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,ra,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,electricity_15min,probe,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,noa,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,noa,0.2,True,19,L19,1,0.05,1.147060320573869,1.166300998227848,1.1421750549455834,1.191276920866447,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,m4_hourly,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,ra,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m4_hourly,probe,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,m5,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,noa,0.1,True,18,L18,2,0.1,1.0903798111527019,1.0967252213909133,1.079621680329135,1.116516066397852,True,True,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,m5,noa,0.2,True,18,L18,2,0.1,1.0903798111527019,1.0967252213909133,1.079621680329135,1.116516066397852,True,True,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,m5,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,ra,0.2,True,19,L19,1,0.05,1.1793126424491545,1.19135990109955,1.1636551268483122,1.2239072982534867,True,True,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,m5,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,True,1.0,1.0,1.0,,0.0
timesfm3,m5,probe,0.2,True,0,Emb,20,1.0,1.119374656862062,1.1430236130260492,1.114044955592823,1.1749343734838111,True,True,1.4356928621091063,6.119012488732347,2.4222187678894507,2867776,0.9913284523099711
timesfm3,monash_electricity_hourly,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,noa,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,noa,0.2,True,19,L19,1,0.05,1.1313992786081575,1.036074390305049,1.026035354027784,1.0472024838329663,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,monash_electricity_hourly,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,ra,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_electricity_hourly,probe,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,noa,0.05,True,19,L19,1,0.05,1.031559760352888,1.0560019151749471,1.0385701419489939,1.0830579021148838,False,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,monash_london_smart_meters,noa,0.1,True,19,L19,1,0.05,1.031559760352888,1.0560019151749471,1.0385701419489939,1.0830579021148838,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,monash_london_smart_meters,noa,0.2,True,17,L17,3,0.15,1.185285342232508,1.3480972681461272,1.2549437271465536,1.4950203867100373,False,False,1.0701685775028895,1.1481853515676812,1.1056119598549459,283174176,0.14374122254714639
timesfm3,monash_london_smart_meters,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,ra,0.1,True,19,L19,1,0.05,1.0881672384617502,1.1577293841460428,1.1195095858218678,1.2105226388841421,False,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,monash_london_smart_meters,ra,0.2,True,18,L18,2,0.1,1.1870274552453495,1.3339333304935084,1.2437636648978958,1.4695785488148536,False,False,1.0333876565350084,1.0921604666591322,1.0605005392296576,299566336,0.0941747999316479
timesfm3,monash_london_smart_meters,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_london_smart_meters,probe,0.1,True,17,L17,3,0.15,1.0939183804554018,1.1363864498797356,1.0972299123503717,1.1876426570819918,False,False,1.0793892085796601,1.1496181872055264,1.1127600118817336,281534496,0.14869926784649568
timesfm3,monash_london_smart_meters,probe,0.2,True,0,Emb,20,1.0,1.1765732910645894,1.2913658610632976,1.1991927112290441,1.432998368058214,False,False,1.4356928621091063,6.119012488732347,2.4222187678894507,2867776,0.9913284523099711
timesfm3,monash_traffic,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,noa,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,noa,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,ra,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,probe,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,probe,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,monash_traffic,probe,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,hard,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,hard,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,noa,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,noa,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,noa,0.1,True,19,L19,1,0.05,1.0883747921512865,1.0521299420761572,1.0388713849232716,1.0667940005811658,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,sg_carpark,noa,0.2,True,19,L19,1,0.05,1.0883747921512865,1.0521299420761572,1.0388713849232716,1.0667940005811658,True,False,0.9853789896052291,1.0364938384035858,1.0361126716924947,315958496,0.044608377316149306
timesfm3,sg_carpark,ra,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,ra,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,ra,0.1,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,ra,0.2,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,sg_carpark,probe,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
