job,config_id,model,kind,depth,drift,level,batch,status,median_ms,p95_ms,iqr_ms,throughput,peak_allocated_bytes,active_params,weights_bytes,gpu,native_median_ms_same_job,speedup_vs_native_same_job,native_drift_range_ms
job2_timesfm3,002_timesfm3_probe_head_L13,timesfm3,probe_head,13,,api_e2e,1,ok,88.1447875,104.10786009999998,3.620190249999993,11.344970342120343,873482752,215965856,863885312,NVIDIA A100-SXM4-40GB,99.840663,1.132689360672632,5.35606949999999
job2_timesfm3,002_timesfm3_probe_head_L13,timesfm3,probe_head,13,,device_forward,1,ok,38.8081725,39.071891550000004,0.12662699999999916,25.767768374045446,873480704,215965856,863885312,NVIDIA A100-SXM4-40GB,49.139362,1.2662116980643703,0.6159535000000034
job2_timesfm3,002_timesfm3_probe_head_L13,timesfm3,probe_head,13,,api_e2e,256,ok,331.6083235,334.2349002,1.730410749999976,771.9950974029156,1142386688,215965856,863885312,NVIDIA A100-SXM4-40GB,465.4168985,1.4035139214471497,9.41164850000007
job2_timesfm3,002_timesfm3_probe_head_L13,timesfm3,probe_head,13,,device_forward,256,ok,264.698983,264.83986115000005,0.07352124999994203,967.1363187670427,1141862400,215965856,863885312,NVIDIA A100-SXM4-40GB,399.50933799999996,1.5092968377592897,0.17342650000000503
job2_timesfm3,003_timesfm3_hard_L01,timesfm3,hard,1,,api_e2e,1,ok,72.9659805,75.52066625,1.5929992500000054,13.705016956497968,86540800,19259936,77041664,NVIDIA A100-SXM4-40GB,99.840663,1.3683179793629991,5.35606949999999
job2_timesfm3,003_timesfm3_hard_L01,timesfm3,hard,1,,device_forward,1,ok,21.3675425,21.4590321,0.06459200000000109,46.79995371484578,86538752,19259936,77041664,NVIDIA A100-SXM4-40GB,49.139362,2.2997198671770516,0.6159535000000034
job2_timesfm3,003_timesfm3_hard_L01,timesfm3,hard,1,,api_e2e,256,ok,99.65057200000001,101.47037135,1.6716420000000056,2568.9767239870935,331741184,19259936,77041664,NVIDIA A100-SXM4-40GB,465.4168985,4.670488981237358,9.41164850000007
job2_timesfm3,003_timesfm3_hard_L01,timesfm3,hard,1,,device_forward,256,ok,33.472514000000004,33.51710665,0.027599499999993782,7648.066111795487,331216896,19259936,77041664,NVIDIA A100-SXM4-40GB,399.50933799999996,11.935444645717377,0.17342650000000503
job2_timesfm3,004_timesfm3_hard_L20,timesfm3,hard,20,,api_e2e,1,ok,103.814598,115.77914569999999,7.7360479999999825,9.632556685332442,1332478464,330710976,1322877440,NVIDIA A100-SXM4-40GB,99.840663,0.9617208458486735,5.35606949999999
job2_timesfm3,004_timesfm3_hard_L20,timesfm3,hard,20,,device_forward,1,ok,48.9872,49.4030158,0.16618224999999853,20.413495770323674,1332476416,330710976,1322877440,NVIDIA A100-SXM4-40GB,49.139362,1.003106158343404,0.6159535000000034
job2_timesfm3,004_timesfm3_hard_L20,timesfm3,hard,20,,api_e2e,256,ok,465.122072,470.9814458,10.160911499999997,550.3931449634581,1601959424,330710976,1322877440,NVIDIA A100-SXM4-40GB,465.4168985,1.0006338690802874,9.41164850000007
job2_timesfm3,004_timesfm3_hard_L20,timesfm3,hard,20,,device_forward,256,ok,399.4628035,399.70333155,0.063637999999969,640.8606702726453,1601435136,330710976,1322877440,NVIDIA A100-SXM4-40GB,399.50933799999996,1.000116492698675,0.17342650000000503
job2_timesfm3,005_timesfm3_hard_L11,timesfm3,hard,11,,api_e2e,1,ok,84.8432165,86.4850419,1.2566869999999994,11.786446120886989,742341120,183181536,732744704,NVIDIA A100-SXM4-40GB,99.840663,1.1767665951231352,5.35606949999999
job2_timesfm3,005_timesfm3_hard_L11,timesfm3,hard,11,,device_forward,1,ok,35.866681,36.02196175,0.10928449999999401,27.881029750146105,742339072,183181536,732744704,NVIDIA A100-SXM4-40GB,49.139362,1.370056013825199,0.6159535000000034
job2_timesfm3,005_timesfm3_hard_L11,timesfm3,hard,11,,api_e2e,256,ok,285.366293,289.64319685,2.132016999999962,897.0926359547307,1011080192,183181536,732744704,NVIDIA A100-SXM4-40GB,465.4168985,1.63094559489547,9.41164850000007
job2_timesfm3,005_timesfm3_hard_L11,timesfm3,hard,11,,device_forward,256,ok,226.1970645,226.28897310000002,0.09396724999999151,1131.7565087145504,1010555904,183181536,732744704,NVIDIA A100-SXM4-40GB,399.50933799999996,1.7662003655224268,0.17342650000000503
job2_timesfm3,006_timesfm3_adapter_L19,timesfm3,adapter,19,,api_e2e,1,ok,95.56753950000001,106.4061998,1.9820459999999969,10.463803978127949,1273466368,315958496,1263865856,NVIDIA A100-SXM4-40GB,99.840663,1.044713126678332,5.35606949999999
job2_timesfm3,006_timesfm3_adapter_L19,timesfm3,adapter,19,,device_forward,1,ok,47.683608500000005,48.08497275,0.14918099999999868,20.971567200078827,1273464320,315958496,1263865856,NVIDIA A100-SXM4-40GB,49.139362,1.0305294323519998,0.6159535000000034
job2_timesfm3,006_timesfm3_adapter_L19,timesfm3,adapter,19,,api_e2e,256,ok,440.11021,442.40034099999997,1.3169452500000034,581.672486080248,1542864896,315958496,1263865856,NVIDIA A100-SXM4-40GB,465.4168985,1.0575007984931775,9.41164850000007
job2_timesfm3,006_timesfm3_adapter_L19,timesfm3,adapter,19,,device_forward,256,ok,381.1827225,381.2905457,0.07388975000003484,671.593923043036,1542340608,315958496,1263865856,NVIDIA A100-SXM4-40GB,399.50933799999996,1.0480782953115089,0.17342650000000503
job2_timesfm3,007_timesfm3_hard_L09,timesfm3,hard,9,,api_e2e,1,ok,83.7715815,93.36706554999999,1.7720075000000008,11.937222409964887,611199488,150397216,601604096,NVIDIA A100-SXM4-40GB,99.840663,1.1918201997893523,5.35606949999999
job2_timesfm3,007_timesfm3_hard_L09,timesfm3,hard,9,,device_forward,1,ok,33.124721,33.356775049999996,0.15133649999999932,30.188933515847573,611197440,150397216,601604096,NVIDIA A100-SXM4-40GB,49.139362,1.4834649324291667,0.6159535000000034
job2_timesfm3,007_timesfm3_hard_L09,timesfm3,hard,9,,api_e2e,256,ok,250.99104,253.54467664999999,1.6838204999999675,1019.9567283358003,879773696,150397216,601604096,NVIDIA A100-SXM4-40GB,465.4168985,1.8543167855713096,9.41164850000007
job2_timesfm3,007_timesfm3_hard_L09,timesfm3,hard,9,,device_forward,256,ok,187.714231,187.7924376,0.0590537500000039,1363.7751311460238,879249408,150397216,601604096,NVIDIA A100-SXM4-40GB,399.50933799999996,2.1282847649414496,0.17342650000000503
job2_timesfm3,008_timesfm3_probe_head_L01,timesfm3,probe_head,1,,api_e2e,1,ok,72.995376,74.6072345,0.7789444999999944,13.699497896962681,86540800,19259936,77041664,NVIDIA A100-SXM4-40GB,99.840663,1.3677669527998597,5.35606949999999
job2_timesfm3,008_timesfm3_probe_head_L01,timesfm3,probe_head,1,,device_forward,1,ok,21.618807,21.7231539,0.06826949999999954,46.25602143541038,86538752,19259936,77041664,NVIDIA A100-SXM4-40GB,49.139362,2.27299138199439,0.6159535000000034
job2_timesfm3,008_timesfm3_probe_head_L01,timesfm3,probe_head,1,,api_e2e,256,ok,97.943437,100.91075235,1.6338337499999938,2613.7534871274734,330954752,19259936,77041664,NVIDIA A100-SXM4-40GB,465.4168985,4.751894693056361,9.41164850000007
job2_timesfm3,008_timesfm3_probe_head_L01,timesfm3,probe_head,1,,device_forward,256,ok,33.557824,33.62523315,0.041373750000005316,7628.623357700428,330430464,19259936,77041664,NVIDIA A100-SXM4-40GB,399.50933799999996,11.905102607368105,0.17342650000000503
job2_timesfm3,009_timesfm3_adapter_L02,timesfm3,adapter,2,,api_e2e,1,ok,69.912217,80.22411505,1.1352444999999989,14.303651677932056,158762496,37291776,149170688,NVIDIA A100-SXM4-40GB,99.840663,1.428086066845799,5.35606949999999
job2_timesfm3,009_timesfm3_adapter_L02,timesfm3,adapter,2,,device_forward,1,ok,22.944266,23.19203005,0.1257269999999977,43.58387407119496,158760448,37291776,149170688,NVIDIA A100-SXM4-40GB,49.139362,2.1416837653468628,0.6159535000000034
job2_timesfm3,009_timesfm3_adapter_L02,timesfm3,adapter,2,,api_e2e,256,ok,109.110136,118.92266605,0.849615,2346.2531473702866,426759680,37291776,149170688,NVIDIA A100-SXM4-40GB,465.4168985,4.265569777128681,9.41164850000007
job2_timesfm3,009_timesfm3_adapter_L02,timesfm3,adapter,2,,device_forward,256,ok,53.654000499999995,53.7540087,0.0798982500000065,4771.312439228088,426235392,37291776,149170688,NVIDIA A100-SXM4-40GB,399.50933799999996,7.446030757762415,0.17342650000000503
job2_timesfm3,010_timesfm3_probe_head_L14,timesfm3,probe_head,14,,api_e2e,1,ok,89.79186899999999,95.18410859999999,1.4062642500000067,11.136865855860513,939053568,232358016,929455616,NVIDIA A100-SXM4-40GB,99.840663,1.1119120707911763,5.35606949999999
job2_timesfm3,010_timesfm3_probe_head_L14,timesfm3,probe_head,14,,device_forward,1,ok,40.0338925,40.637565,0.12051299999999543,24.978835120766735,939051520,232358016,929455616,NVIDIA A100-SXM4-40GB,49.139362,1.2274440213376703,0.6159535000000034
job2_timesfm3,010_timesfm3_probe_head_L14,timesfm3,probe_head,14,,api_e2e,256,ok,345.3913435,348.86731245,2.0538519999999494,741.1882342094657,1208039936,232358016,929455616,NVIDIA A100-SXM4-40GB,465.4168985,1.3475059733221137,9.41164850000007
job2_timesfm3,010_timesfm3_probe_head_L14,timesfm3,probe_head,14,,device_forward,256,ok,283.925572,284.03188955,0.08025199999997312,901.6447451235565,1207515648,232358016,929455616,NVIDIA A100-SXM4-40GB,399.50933799999996,1.4070917782636359,0.17342650000000503
job2_timesfm3,011_timesfm3_adapter_L16,timesfm3,adapter,16,,api_e2e,1,ok,91.66958600000001,102.55101665000001,1.7408127500000035,10.9087434953617,1076753920,266782016,1067154944,NVIDIA A100-SXM4-40GB,99.840663,1.0891361830738495,5.35606949999999
job2_timesfm3,011_timesfm3_adapter_L16,timesfm3,adapter,16,,device_forward,1,ok,43.165684,43.5705842,0.1483054999999993,23.166550540470993,1076751872,266782016,1067154944,NVIDIA A100-SXM4-40GB,49.139362,1.1383895132994997,0.6159535000000034
job2_timesfm3,011_timesfm3_adapter_L16,timesfm3,adapter,16,,api_e2e,256,ok,381.718394,389.51764049999997,2.026047500000004,670.6514645977473,1345905152,266782016,1067154944,NVIDIA A100-SXM4-40GB,465.4168985,1.2192676743264304,9.41164850000007
job2_timesfm3,011_timesfm3_adapter_L16,timesfm3,adapter,16,,device_forward,256,ok,323.359175,323.55355175,0.07757724999999027,791.689303388407,1345380864,266782016,1067154944,NVIDIA A100-SXM4-40GB,399.50933799999996,1.235497146478061,0.17342650000000503
job2_timesfm3,012_timesfm3_adapter_L09,timesfm3,adapter,9,,api_e2e,1,ok,84.76195799999999,95.08456655,2.5699242499999997,11.797745398944182,617758208,152036896,608162816,NVIDIA A100-SXM4-40GB,99.840663,1.1778947225357868,5.35606949999999
job2_timesfm3,012_timesfm3_adapter_L09,timesfm3,adapter,9,,device_forward,1,ok,33.501288,33.978802900000005,0.13720174999999557,29.849598618417293,617756160,152036896,608162816,NVIDIA A100-SXM4-40GB,49.139362,1.4667902320651074,0.6159535000000034
job2_timesfm3,012_timesfm3_adapter_L09,timesfm3,adapter,9,,api_e2e,256,ok,253.541783,255.92843015000003,2.0983835000000113,1009.6955104240155,887118848,152036896,608162816,NVIDIA A100-SXM4-40GB,465.4168985,1.8356615347301553,9.41164850000007
job2_timesfm3,012_timesfm3_adapter_L09,timesfm3,adapter,9,,device_forward,256,ok,188.5735995,188.70020745000002,0.05250125000000594,1357.5601286647764,886594560,152036896,608162816,NVIDIA A100-SXM4-40GB,399.50933799999996,2.118585735539295,0.17342650000000503
job2_timesfm3,013_timesfm3_probe_head_L07,timesfm3,probe_head,7,,api_e2e,1,ok,76.9451775,96.99512839999998,4.71383449999999,12.996266075284575,480057856,117612896,470463488,NVIDIA A100-SXM4-40GB,99.840663,1.29755582148082,5.35606949999999
job2_timesfm3,013_timesfm3_probe_head_L07,timesfm3,probe_head,7,,device_forward,1,ok,29.928884500000002,30.094233799999998,0.13254050000000106,33.41253831227822,480055808,117612896,470463488,NVIDIA A100-SXM4-40GB,49.139362,1.6418708154659087,0.6159535000000034
job2_timesfm3,013_timesfm3_probe_head_L07,timesfm3,probe_head,7,,api_e2e,256,ok,207.018877,220.1086135,2.539725249999975,1236.6022060877087,748467200,117612896,470463488,NVIDIA A100-SXM4-40GB,465.4168985,2.248185794670309,9.41164850000007
job2_timesfm3,013_timesfm3_probe_head_L07,timesfm3,probe_head,7,,device_forward,256,ok,148.9776795,149.03777904999998,0.04644024999998919,1718.378221886588,747942912,117612896,470463488,NVIDIA A100-SXM4-40GB,399.50933799999996,2.6816724447637807,0.17342650000000503
job2_timesfm3,014_timesfm3_probe_head_L09,timesfm3,probe_head,9,,api_e2e,1,ok,83.5960005,101.27178944999999,1.5764007500000048,11.962294775095131,611199488,150397216,601604096,NVIDIA A100-SXM4-40GB,99.840663,1.194323441346934,5.35606949999999
job2_timesfm3,014_timesfm3_probe_head_L09,timesfm3,probe_head,9,,device_forward,1,ok,33.141769,33.4248537,0.13075950000000347,30.173404443196745,611197440,150397216,601604096,NVIDIA A100-SXM4-40GB,49.139362,1.4827018437066533,0.6159535000000034
job2_timesfm3,014_timesfm3_probe_head_L09,timesfm3,probe_head,9,,api_e2e,256,ok,247.57638450000002,288.66659554999995,10.638382500000006,1034.0243093743054,879773696,150397216,601604096,NVIDIA A100-SXM4-40GB,465.4168985,1.8798921368851316,9.41164850000007
job2_timesfm3,014_timesfm3_probe_head_L09,timesfm3,probe_head,9,,device_forward,256,ok,187.631565,187.79433434999999,0.060785499999980175,1364.3759779970924,879249408,150397216,601604096,NVIDIA A100-SXM4-40GB,399.50933799999996,2.1292224365340657,0.17342650000000503
job2_timesfm3,015_timesfm3_adapter_L15,timesfm3,adapter,15,,api_e2e,1,ok,90.174577,123.5127177,3.724766250000016,11.089600120885512,1011183104,250389856,1001584640,NVIDIA A100-SXM4-40GB,99.840663,1.1071930284740898,5.35606949999999
job2_timesfm3,015_timesfm3_adapter_L15,timesfm3,adapter,15,,device_forward,1,ok,42.284569000000005,42.57374825,0.16176275000000118,23.6492891768626,1011181056,250389856,1001584640,NVIDIA A100-SXM4-40GB,49.139362,1.1621109819045334,0.6159535000000034
job2_timesfm3,015_timesfm3_adapter_L15,timesfm3,adapter,15,,api_e2e,256,ok,363.591644,370.3153057,3.06318600000003,704.086587864489,1281038336,250389856,1001584640,NVIDIA A100-SXM4-40GB,465.4168985,1.280053890622415,9.41164850000007
job2_timesfm3,015_timesfm3_adapter_L15,timesfm3,adapter,15,,device_forward,256,ok,304.2245455,304.32077625,0.0993069999999534,841.4837125625684,1280514048,250389856,1001584640,NVIDIA A100-SXM4-40GB,399.50933799999996,1.3132054724361484,0.17342650000000503
job2_timesfm3,016_timesfm3_hard_L04,timesfm3,hard,4,,api_e2e,1,ok,76.8161575,85.61014885,1.1813070000000039,13.018094533041436,283345408,68436416,273752576,NVIDIA A100-SXM4-40GB,99.840663,1.2997351891755324,5.35606949999999
job2_timesfm3,016_timesfm3_hard_L04,timesfm3,hard,4,,device_forward,1,ok,26.005464,26.305419999999998,0.14184000000000196,38.45345731958484,283343360,68436416,273752576,NVIDIA A100-SXM4-40GB,49.139362,1.889578359378629,0.6159535000000034
job2_timesfm3,016_timesfm3_hard_L04,timesfm3,hard,4,,api_e2e,256,ok,150.5145225,159.28126515,1.0783800000000099,1700.8325558751317,552293888,68436416,273752576,NVIDIA A100-SXM4-40GB,465.4168985,3.092172707121999,9.41164850000007
job2_timesfm3,016_timesfm3_hard_L04,timesfm3,hard,4,,device_forward,256,ok,91.3310615,91.45280975,0.07838325000000168,2802.9894298337917,551769600,68436416,273752576,NVIDIA A100-SXM4-40GB,399.50933799999996,4.374298638804279,0.17342650000000503
job2_timesfm3,017_timesfm3_hard_L19,timesfm3,hard,19,,api_e2e,1,ok,94.445615,105.43268605,1.646715499999999,10.588104063910219,1266907648,314318816,1257307136,NVIDIA A100-SXM4-40GB,99.840663,1.0571233296537907,5.35606949999999
job2_timesfm3,017_timesfm3_hard_L19,timesfm3,hard,19,,device_forward,1,ok,47.514984,48.22060775,0.1907892500000017,21.045992565208483,1266905600,314318816,1257307136,NVIDIA A100-SXM4-40GB,49.139362,1.0341866473110883,0.6159535000000034
job2_timesfm3,017_timesfm3_hard_L19,timesfm3,hard,19,,api_e2e,256,ok,439.937734,445.39080094999997,0.9100010000000225,581.900528677997,1537092608,314318816,1257307136,NVIDIA A100-SXM4-40GB,465.4168985,1.0579153878625924,9.41164850000007
job2_timesfm3,017_timesfm3_hard_L19,timesfm3,hard,19,,device_forward,256,ok,380.213978,380.35509235,0.09713099999999031,673.3050724400248,1536568320,314318816,1257307136,NVIDIA A100-SXM4-40GB,399.50933799999996,1.0507486865724858,0.17342650000000503
job2_timesfm3,018_timesfm3_hard_L00,timesfm3,hard,0,,api_e2e,1,ok,68.7476015,79.18604450000001,2.6144285000000025,14.545962014398421,20439040,2867776,11471360,NVIDIA A100-SXM4-40GB,99.840663,1.4522784914903542,5.35606949999999
job2_timesfm3,018_timesfm3_hard_L00,timesfm3,hard,0,,device_forward,1,ok,20.175992,20.38509445,0.0953477499999984,49.563857876232305,20436992,2867776,11471360,NVIDIA A100-SXM4-40GB,49.139362,2.43553635429673,0.6159535000000034
job2_timesfm3,018_timesfm3_hard_L00,timesfm3,hard,0,,api_e2e,256,ok,78.002775,84.48629475,2.050205500000004,3281.934520919288,129138176,2867776,11471360,NVIDIA A100-SXM4-40GB,465.4168985,5.966671038306009,9.41164850000007
job2_timesfm3,018_timesfm3_hard_L00,timesfm3,hard,0,,device_forward,256,ok,20.6508435,20.81674795,0.06383274999999955,12396.588061887156,128613888,2867776,11471360,NVIDIA A100-SXM4-40GB,399.50933799999996,19.345908945559533,0.17342650000000503
job2_timesfm3,019_timesfm3_adapter_L20,timesfm3,adapter,20,,api_e2e,1,ok,97.944349,103.46477725,1.2492449999999877,10.209879489831517,1339037184,332350656,1329436160,NVIDIA A100-SXM4-40GB,99.840663,1.0193611374148803,5.35606949999999
job2_timesfm3,019_timesfm3_adapter_L20,timesfm3,adapter,20,,device_forward,1,ok,49.367583499999995,49.89269395,0.3151705000000078,20.256207193127047,1339035136,332350656,1329436160,NVIDIA A100-SXM4-40GB,49.139362,0.9953770980100738,0.6159535000000034
job2_timesfm3,019_timesfm3_adapter_L20,timesfm3,adapter,20,,api_e2e,256,ok,466.015394,468.74381105000003,3.6880442500000186,549.3380761580593,1608518144,332350656,1329436160,NVIDIA A100-SXM4-40GB,465.4168985,0.9987157173181279,9.41164850000007
job2_timesfm3,019_timesfm3_adapter_L20,timesfm3,adapter,20,,device_forward,256,ok,400.50025700000003,400.84789379999995,0.09548300000000154,639.2005885778995,1607993856,332350656,1329436160,NVIDIA A100-SXM4-40GB,399.50933799999996,0.9975257968436209,0.17342650000000503
job2_timesfm3,020_timesfm3_adapter_L00,timesfm3,adapter,0,,api_e2e,1,ok,72.11630600000001,83.3170689,1.7305494999999809,13.86648950100134,26997760,4507456,18030080,NVIDIA A100-SXM4-40GB,99.840663,1.384439505262513,5.35606949999999
job2_timesfm3,020_timesfm3_adapter_L00,timesfm3,adapter,0,,device_forward,1,ok,20.2937345,20.44593605,0.04647050000000519,49.27629264096266,26995712,4507456,18030080,NVIDIA A100-SXM4-40GB,49.139362,2.4214055821022002,0.6159535000000034
job2_timesfm3,020_timesfm3_adapter_L00,timesfm3,adapter,0,,api_e2e,256,ok,78.54361700000001,82.35627805,1.312307000000004,3259.3355103572576,135107072,4507456,18030080,NVIDIA A100-SXM4-40GB,465.4168985,5.925585251567927,9.41164850000007
job2_timesfm3,020_timesfm3_adapter_L00,timesfm3,adapter,0,,device_forward,256,ok,20.5412915,20.8749882,0.2372782499999957,12462.702259982047,134582784,4507456,18030080,NVIDIA A100-SXM4-40GB,399.50933799999996,19.449085662408322,0.17342650000000503
job2_timesfm3,021_timesfm3_adapter_L14,timesfm3,adapter,14,,api_e2e,1,ok,90.2648275,101.1203104,0.9152240000000091,11.078512280987853,945612288,233997696,936014336,NVIDIA A100-SXM4-40GB,99.840663,1.1060860111874695,5.35606949999999
job2_timesfm3,021_timesfm3_adapter_L14,timesfm3,adapter,14,,device_forward,1,ok,40.406681500000005,40.7253141,0.1415450000000007,24.748382269402644,945610240,233997696,936014336,NVIDIA A100-SXM4-40GB,49.139362,1.216119715250558,0.6159535000000034
job2_timesfm3,021_timesfm3_adapter_L14,timesfm3,adapter,14,,api_e2e,256,ok,343.899636,346.50158074999996,1.1008879999999976,744.4032304820468,1214598656,233997696,936014336,NVIDIA A100-SXM4-40GB,465.4168985,1.3533509482981831,9.41164850000007
job2_timesfm3,021_timesfm3_adapter_L14,timesfm3,adapter,14,,device_forward,256,ok,284.7841435,284.905442,0.08754799999996976,898.9264530453044,1214074368,233997696,936014336,NVIDIA A100-SXM4-40GB,399.50933799999996,1.4028496569016313,0.17342650000000503
job2_timesfm3,022_timesfm3_adapter_L13,timesfm3,adapter,13,,api_e2e,1,ok,85.890015,96.21986784999999,0.8681247500000069,11.64279689554135,880041472,217605536,870444032,NVIDIA A100-SXM4-40GB,99.840663,1.1624245612251902,5.35606949999999
job2_timesfm3,022_timesfm3_adapter_L13,timesfm3,adapter,13,,device_forward,1,ok,39.168729,39.6105573,0.13799325000000096,25.53057057327543,880039424,217605536,870444032,NVIDIA A100-SXM4-40GB,49.139362,1.2545559494667289,0.6159535000000034
job2_timesfm3,022_timesfm3_adapter_L13,timesfm3,adapter,13,,api_e2e,256,ok,323.4042215,325.66871265,1.2500269999999887,791.5790301457149,1148945408,217605536,870444032,NVIDIA A100-SXM4-40GB,465.4168985,1.4391181919064715,9.41164850000007
job2_timesfm3,022_timesfm3_adapter_L13,timesfm3,adapter,13,,device_forward,256,ok,265.6066075,265.7575064,0.05922175000000607,963.8314438393631,1148421120,217605536,870444032,NVIDIA A100-SXM4-40GB,399.50933799999996,1.5041393049681566,0.17342650000000503
job2_timesfm3,023_timesfm3_probe_head_L04,timesfm3,probe_head,4,,api_e2e,1,ok,76.3762585,96.87299745,4.463983000000013,13.093073942604821,283345408,68436416,273752576,NVIDIA A100-SXM4-40GB,99.840663,1.3072211831376892,5.35606949999999
job2_timesfm3,023_timesfm3_probe_head_L04,timesfm3,probe_head,4,,device_forward,1,ok,25.749540500000002,25.942627,0.06932875000000038,38.83564446518958,283343360,68436416,273752576,NVIDIA A100-SXM4-40GB,49.139362,1.9083587918782472,0.6159535000000034
job2_timesfm3,023_timesfm3_probe_head_L04,timesfm3,probe_head,4,,api_e2e,256,ok,149.33150999999998,160.84075365,4.393754499999972,1714.306645663732,551507456,68436416,273752576,NVIDIA A100-SXM4-40GB,465.4168985,3.1166690707138773,9.41164850000007
job2_timesfm3,023_timesfm3_probe_head_L04,timesfm3,probe_head,4,,device_forward,256,ok,91.254669,91.33136265,0.035750250000006645,2805.3359110863685,550983168,68436416,273752576,NVIDIA A100-SXM4-40GB,399.50933799999996,4.377960518381804,0.17342650000000503
job2_timesfm3,024_timesfm3_hard_L05,timesfm3,hard,5,,api_e2e,1,ok,75.26342149999999,82.78023569999999,1.735703249999986,13.286666750859846,348916224,84828576,339322880,NVIDIA A100-SXM4-40GB,99.840663,1.326549617465903,5.35606949999999
job2_timesfm3,024_timesfm3_hard_L05,timesfm3,hard,5,,device_forward,1,ok,26.8958705,27.07496335,0.06727474999999927,37.18042886918272,348914176,84828576,339322880,NVIDIA A100-SXM4-40GB,49.139362,1.8270225535180205,0.6159535000000034
job2_timesfm3,024_timesfm3_hard_L05,timesfm3,hard,5,,api_e2e,256,ok,167.97729700000002,174.83402135,2.0188802500000236,1524.0154745435627,617160704,84828576,339322880,NVIDIA A100-SXM4-40GB,465.4168985,2.770713107140901,9.41164850000007
job2_timesfm3,024_timesfm3_hard_L05,timesfm3,hard,5,,device_forward,256,ok,110.4329165,110.50635530000001,0.04407625000000337,2318.1494079258514,616636416,84828576,339322880,NVIDIA A100-SXM4-40GB,399.50933799999996,3.61766537244355,0.17342650000000503
job2_timesfm3,025_timesfm3_probe_head_L05,timesfm3,probe_head,5,,api_e2e,1,ok,76.40418700000001,83.70091169999999,1.5806247500000126,13.088287949454914,348916224,84828576,339322880,NVIDIA A100-SXM4-40GB,99.840663,1.3067433464084892,5.35606949999999
job2_timesfm3,025_timesfm3_probe_head_L05,timesfm3,probe_head,5,,device_forward,1,ok,27.601314000000002,27.8602285,0.12299975000000174,36.23015918734883,348914176,84828576,339322880,NVIDIA A100-SXM4-40GB,49.139362,1.78032690762476,0.6159535000000034
job2_timesfm3,025_timesfm3_probe_head_L05,timesfm3,probe_head,5,,api_e2e,256,ok,168.8342455,179.50853,1.9104895000000113,1516.2800606112814,617160704,84828576,339322880,NVIDIA A100-SXM4-40GB,465.4168985,2.7566498557308385,9.41164850000007
job2_timesfm3,025_timesfm3_probe_head_L05,timesfm3,probe_head,5,,device_forward,256,ok,110.689626,110.78817685,0.0459932499999951,2312.7731952043996,616636416,84828576,339322880,NVIDIA A100-SXM4-40GB,399.50933799999996,3.6092753443759937,0.17342650000000503
job2_timesfm3,026_timesfm3_probe_head_L20,timesfm3,probe_head,20,,api_e2e,1,ok,102.287961,106.40882945,4.597639749999999,9.77632157512652,1332478464,330710976,1322877440,NVIDIA A100-SXM4-40GB,99.840663,0.9760744277618362,5.35606949999999
job2_timesfm3,026_timesfm3_probe_head_L20,timesfm3,probe_head,20,,device_forward,1,ok,49.486344,49.8585535,0.19678950000000128,20.207595048848223,1332476416,330710976,1322877440,NVIDIA A100-SXM4-40GB,49.139362,0.9929883282547605,0.6159535000000034
job2_timesfm3,026_timesfm3_probe_head_L20,timesfm3,probe_head,20,,api_e2e,256,ok,461.872576,470.44549965,4.269918250000046,554.265425795707,1601959424,330710976,1322877440,NVIDIA A100-SXM4-40GB,465.4168985,1.00767381023289,9.41164850000007
job2_timesfm3,026_timesfm3_probe_head_L20,timesfm3,probe_head,20,,device_forward,256,ok,399.553887,399.67417775,0.06204224999999042,640.7145777560662,1601435136,330710976,1322877440,NVIDIA A100-SXM4-40GB,399.50933799999996,0.9998885031495138,0.17342650000000503
job2_timesfm3,027_timesfm3_probe_head_L06,timesfm3,probe_head,6,,api_e2e,1,ok,78.2516265,91.66169179999999,1.8273054999999943,12.77928708612849,414487040,101220736,404893184,NVIDIA A100-SXM4-40GB,99.840663,1.2758924953464068,5.35606949999999
job2_timesfm3,027_timesfm3_probe_head_L06,timesfm3,probe_head,6,,device_forward,1,ok,28.6307585,28.831778649999997,0.08872699999999867,34.92747144648648,414484992,101220736,404893184,NVIDIA A100-SXM4-40GB,49.139362,1.7163136631535627,0.6159535000000034
job2_timesfm3,027_timesfm3_probe_head_L06,timesfm3,probe_head,6,,api_e2e,256,ok,193.22067650000002,197.135442,2.504197499999975,1324.9099663513493,682813952,101220736,404893184,NVIDIA A100-SXM4-40GB,465.4168985,2.4087323723866576,9.41164850000007
job2_timesfm3,027_timesfm3_probe_head_L06,timesfm3,probe_head,6,,device_forward,256,ok,129.7805195,129.9543587,0.0501365000000078,1972.5610668402358,682289664,101220736,404893184,NVIDIA A100-SXM4-40GB,399.50933799999996,3.078345960851235,0.17342650000000503
job2_timesfm3,028_timesfm3_hard_L12,timesfm3,hard,12,,api_e2e,1,ok,87.502616,100.77101549999999,1.846728749999997,11.428229757153774,807911936,199573696,798315008,NVIDIA A100-SXM4-40GB,99.840663,1.141002035870562,5.35606949999999
job2_timesfm3,028_timesfm3_hard_L12,timesfm3,hard,12,,device_forward,1,ok,37.3882815,37.70035795,0.11127025000000401,26.74634831772089,807909888,199573696,798315008,NVIDIA A100-SXM4-40GB,49.139362,1.3142984921625778,0.6159535000000034
